date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag
1950-01-04,108.56,Nikkei 225,1950,1,4,195001,19501,195001,1.0,False,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,108.56,True
1950-01-05,105.54,Nikkei 225,1950,1,5,195001,19501,195001,0.9721812822402358,False,0.041666666666666664,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,108.56,False
1950-01-06,102.64,Nikkei 225,1950,1,6,195001,19501,195001,0.9725222664392646,False,0.041666666666666664,0.125,0.0,0.0,0.125,0.0,0.0,108.56,False
1950-01-07,102.95,Nikkei 225,1950,1,7,195001,19501,195001,1.003020265003897,False,0.041666666666666664,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,108.56,False
1950-01-09,102.78,Nikkei 225,1950,1,9,195001,19501,195002,0.9983487129674599,False,0.041666666666666664,0.20833333333333331,0.0,0.0,0.20833333333333331,0.0,0.0,108.56,False
1950-01-10,101.36,Nikkei 225,1950,1,10,195001,19501,195002,0.9861840825063242,False,0.041666666666666664,0.25,0.0,0.0,0.25,0.0,0.0,108.56,False
1950-01-11,99.36,Nikkei 225,1950,1,11,195001,19501,195002,0.9802683504340963,False,0.041666666666666664,0.29166666666666663,0.0,0.0,0.29166666666666663,0.0,0.0,108.56,False
1950-01-12,97.48,Nikkei 225,1950,1,12,195001,19501,195002,0.9810789049919485,False,0.041666666666666664,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,108.56,False
1950-01-13,95.04,Nikkei 225,1950,1,13,195001,19501,195002,0.9749692244562987,False,0.041666666666666664,0.375,0.0,0.0,0.375,0.0,0.0,108.56,False
1950-01-14,96.89,Nikkei 225,1950,1,14,195001,19501,195002,1.019465488215488,False,0.041666666666666664,0.41666666666666663,0.0,0.0,0.41666666666666663,0.0,0.0,108.56,False
1950-01-16,96.2,Nikkei 225,1950,1,16,195001,19501,195003,0.9928785220352978,False,0.041666666666666664,0.4583333333333333,0.0,0.0,0.4583333333333333,0.0,0.0,108.56,False
1950-01-17,95.27,Nikkei 225,1950,1,17,195001,19501,195003,0.9903326403326402,False,0.041666666666666664,0.5,0.0,0.0,0.5,0.0,0.0,108.56,False
1950-01-18,97.15,Nikkei 225,1950,1,18,195001,19501,195003,1.0197333893145797,False,0.041666666666666664,0.5416666666666666,0.0,0.0,0.5416666666666666,0.0,0.0,108.56,False
1950-01-19,98.9,Nikkei 225,1950,1,19,195001,19501,195003,1.018013381369017,False,0.041666666666666664,0.5833333333333333,0.0,0.0,0.5833333333333333,0.0,0.0,108.56,False
1950-01-20,98.05,Nikkei 225,1950,1,20,195001,19501,195003,0.9914054600606672,False,0.041666666666666664,0.625,0.0,0.0,0.625,0.0,0.0,108.56,False
1950-01-21,98.25,Nikkei 225,1950,1,21,195001,19501,195003,1.0020397756246813,False,0.041666666666666664,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,108.56,False
1950-01-23,97.1,Nikkei 225,1950,1,23,195001,19501,195004,0.988295165394402,False,0.041666666666666664,0.7083333333333333,0.0,0.0,0.7083333333333333,0.0,0.0,108.56,False
1950-01-24,97.12,Nikkei 225,1950,1,24,195001,19501,195004,1.0002059732234811,False,0.041666666666666664,0.75,0.0,0.0,0.75,0.0,0.0,108.56,False
1950-01-25,96.51,Nikkei 225,1950,1,25,195001,19501,195004,0.9937191103789127,False,0.041666666666666664,0.7916666666666666,0.0,0.0,0.7916666666666666,0.0,0.0,108.56,False
1950-01-26,95.45,Nikkei 225,1950,1,26,195001,19501,195004,0.9890166822090974,False,0.041666666666666664,0.8333333333333333,0.0,0.0,0.8333333333333333,0.0,0.0,108.56,False
1950-01-27,94.85,Nikkei 225,1950,1,27,195001,19501,195004,0.9937139863803037,False,0.041666666666666664,0.875,0.0,0.0,0.875,0.0,0.0,108.56,False
1950-01-28,94.82,Nikkei 225,1950,1,28,195001,19501,195004,0.9996837111228255,False,0.041666666666666664,0.9166666666666666,0.0,0.0,0.9166666666666666,0.0,0.0,108.56,False
