date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1994-07-01,4505.247671554893,Ibovespa,1994,7,1,199407,19943,199426,1.0,False,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,4505.247671554893,True,4505.247671554893,0.0,False
1994-07-04,4619.416148445855,Ibovespa,1994,7,4,199407,19943,199427,1.025341220996971,False,0.047619047619047616,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,4619.416148445855,True,4619.416148445855,0.0,False
1994-07-05,4724.97987523427,Ibovespa,1994,7,5,199407,19943,199427,1.022852179452144,False,0.047619047619047616,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,4724.97987523427,True,4724.97987523427,0.0,False
1994-07-06,4684.352852495778,Ibovespa,1994,7,6,199407,19943,199427,0.9914016516871454,False,0.047619047619047616,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.0,4724.97987523427,False,4724.97987523427,-0.008598348312854553,False
1994-07-07,4661.859128289316,Ibovespa,1994,7,7,199407,19943,199427,0.9951981148912644,False,0.047619047619047616,0.23809523809523808,0.0,0.0,0.23809523809523808,0.0,0.0,4724.97987523427,False,4724.97987523427,-0.013358945140866885,False
1994-07-08,4620.354379494695,Ibovespa,1994,7,8,199407,19943,199427,0.9910969534573107,False,0.047619047619047616,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,4724.97987523427,False,4724.97987523427,-0.022143056373205683,False
1994-07-11,4670.5483388779785,Ibovespa,1994,7,11,199407,19943,199428,1.0108636600703282,False,0.047619047619047616,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,4724.97987523427,False,4724.97987523427,-0.011519950940234058,False
1994-07-12,4668.404302621986,Ibovespa,1994,7,12,199407,19943,199428,0.999540945494955,False,0.047619047619047616,0.38095238095238093,0.0,0.0,0.38095238095238093,0.0,0.0,4724.97987523427,False,4724.97987523427,-0.011973717159902031,False
1994-07-13,4734.192924867424,Ibovespa,1994,7,13,199407,19943,199428,1.014092314628467,False,0.047619047619047616,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,4734.192924867424,True,4734.192924867424,0.0,False
1994-07-14,4581.880103840945,Ibovespa,1994,7,14,199407,19943,199428,0.9678270777208039,False,0.047619047619047616,0.47619047619047616,0.0,0.0,0.47619047619047616,0.0,0.0,4734.192924867424,False,4734.192924867424,-0.0321729222791961,False
1994-07-15,4715.511033611461,Ibovespa,1994,7,15,199407,19943,199428,1.0291650865456945,False,0.047619047619047616,0.5238095238095237,0.0,0.0,0.5238095238095237,0.0,0.0,4734.192924867424,False,4734.192924867424,-0.003946161796202219,False
1994-07-18,4709.922794069198,Ibovespa,1994,7,18,199407,19943,199429,0.9988149238751789,False,0.047619047619047616,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,4734.192924867424,False,4734.192924867424,-0.0051265614188940045,False
1994-07-19,4770.582086345663,Ibovespa,1994,7,19,199407,19943,199429,1.0128790417441338,False,0.047619047619047616,0.6190476190476191,0.0,0.0,0.6190476190476191,0.0,0.0,4770.582086345663,True,4770.582086345663,0.0,False
1994-07-20,4761.487569987144,Ibovespa,1994,7,20,199407,19943,199429,0.9980936254331417,False,0.047619047619047616,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,4770.582086345663,False,4770.582086345663,-0.001906374566858271,False
1994-07-21,4731.708583077566,Ibovespa,1994,7,21,199407,19943,199429,0.9937458648223126,False,0.047619047619047616,0.7142857142857142,0.0,0.0,0.7142857142857142,0.0,0.0,4770.582086345663,False,4770.582086345663,-0.008148587020305298,False
1994-07-22,4773.941828470909,Ibovespa,1994,7,22,199407,19943,199429,1.0089255804012076,False,0.047619047619047616,0.7619047619047619,0.0,0.0,0.7619047619047619,0.0,0.0,4773.941828470909,True,4773.941828470909,0.0,False
1994-07-25,4847.987092216697,Ibovespa,1994,7,25,199407,19943,199430,1.0155102987020488,False,0.047619047619047616,0.8095238095238095,0.0,0.0,0.8095238095238095,0.0,0.0,4847.987092216697,True,4847.987092216697,0.0,False
1994-07-26,4833.0031691513,Ibovespa,1994,7,26,199407,19943,199430,0.9969092485643262,False,0.047619047619047616,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,4847.987092216697,False,4847.987092216697,-0.003090751435673833,False
