date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window,running_window_peak,drawdown_from_window_peak,threshold_hit,fallback_execution
1994-07-01,4505.247671554893,Ibovespa,1994,7,1,199407,19943,199426,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4505.247671554893,0.0,False,False
1994-07-04,4619.416148445855,Ibovespa,1994,7,4,199407,19943,199427,1.025341220996971,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4619.416148445855,0.0,False,False
1994-07-05,4724.97987523427,Ibovespa,1994,7,5,199407,19943,199427,1.022852179452144,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4724.97987523427,0.0,False,False
1994-07-06,4684.352852495778,Ibovespa,1994,7,6,199407,19943,199427,0.9914016516871454,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4724.97987523427,-0.008598348312854553,False,False
1994-07-07,4661.859128289316,Ibovespa,1994,7,7,199407,19943,199427,0.9951981148912644,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4724.97987523427,-0.013358945140866885,False,False
1994-07-08,4620.354379494695,Ibovespa,1994,7,8,199407,19943,199427,0.9910969534573107,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4724.97987523427,-0.022143056373205683,False,False
1994-07-11,4670.5483388779785,Ibovespa,1994,7,11,199407,19943,199428,1.0108636600703282,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4724.97987523427,-0.011519950940234058,False,False
1994-07-12,4668.404302621986,Ibovespa,1994,7,12,199407,19943,199428,0.999540945494955,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4724.97987523427,-0.011973717159902031,False,False
1994-07-13,4734.192924867424,Ibovespa,1994,7,13,199407,19943,199428,1.014092314628467,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4734.192924867424,0.0,False,False
1994-07-14,4581.880103840945,Ibovespa,1994,7,14,199407,19943,199428,0.9678270777208039,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4734.192924867424,-0.0321729222791961,False,False
1994-07-15,4715.511033611461,Ibovespa,1994,7,15,199407,19943,199428,1.0291650865456945,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4734.192924867424,-0.003946161796202219,False,False
1994-07-18,4709.922794069198,Ibovespa,1994,7,18,199407,19943,199429,0.9988149238751789,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4734.192924867424,-0.0051265614188940045,False,False
1994-07-19,4770.582086345663,Ibovespa,1994,7,19,199407,19943,199429,1.0128790417441338,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4770.582086345663,0.0,False,False
1994-07-20,4761.487569987144,Ibovespa,1994,7,20,199407,19943,199429,0.9980936254331417,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4770.582086345663,-0.001906374566858271,False,False
1994-07-21,4731.708583077566,Ibovespa,1994,7,21,199407,19943,199429,0.9937458648223126,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4770.582086345663,-0.008148587020305298,False,False
1994-07-22,4773.941828470909,Ibovespa,1994,7,22,199407,19943,199429,1.0089255804012076,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4773.941828470909,0.0,False,False
1994-07-25,4847.987092216697,Ibovespa,1994,7,25,199407,19943,199430,1.0155102987020488,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4847.987092216697,0.0,False,False
1994-07-26,4833.0031691513,Ibovespa,1994,7,26,199407,19943,199430,0.9969092485643262,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4847.987092216697,-0.003090751435673833,False,False
1994-07-27,4822.381520261657,Ibovespa,1994,7,27,199407,19943,199430,0.9978022673443625,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4847.987092216697,-0.005281691445950698,False,False
1994-07-28,4884.956948098452,Ibovespa,1994,7,28,199407,19943,199430,1.0129760425577858,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4884.956948098452,0.0,False,False
1994-07-29,4811.670594782522,Ibovespa,1994,7,29,199407,19943,199430,0.9849975436642369,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4884.956948098452,-0.015002456335763137,False,False
1994-08-01,4684.857213037036,Ibovespa,1994,8,1,199408,19943,199431,0.973644625240349,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,4884.956948098452,-0.04096243573636982,False,True
1994-08-02,4720.879473076573,Ibovespa,1994,8,2,199408,19943,199431,1.0076890838720323,False,0.0,0.0,0.0,1.0076890838720323,1.0076890838720323,1.0,0.007689083872032265,1,4720.879473076573,0.0,False,False
