date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
1990-12-19,1990,True,False,1.0,0.1111111111111111,0.0,0.0,8.0
1990-12-20,1990,False,False,1.0441088217643528,0.2222222222222222,0.044108821764352824,0.0,3.6984896979395883
1990-12-21,1990,False,False,1.091518303660732,0.3333333333333333,0.0915183036607321,0.0,2.2745549109821965
1990-12-24,1990,False,False,1.1457291458291659,0.4444444444444444,0.14572914582916585,0.0,1.5778905781156234
1990-12-25,1990,False,False,1.2027405481096218,0.5555555555555556,0.20274054810962183,0.0,1.1649329865973193
1990-12-26,1990,False,False,1.2529505901180236,0.6666666666666666,0.25295059011802357,0.0,0.8794258851770353
1990-12-27,1990,False,False,1.2530506101220245,0.7777777777777777,0.25305061012202446,0.0,0.6110650701568887
1990-12-28,1990,False,False,1.264752950590118,0.8888888888888888,0.26475295059011805,0.0,0.42284706941388284
1990-12-31,1990,False,True,1.276355271054211,1.0,0.276355271054211,0.0,0.276355271054211
1991-01-02,1991,False,False,1.2886577315463092,1.0572577906642635,0.28865773154630925,0.00920061836134245,0.21886804043946517
1991-01-03,1991,False,False,1.301660332066413,1.1150641276806934,0.3016603320664131,0.018102029621502647,0.16734123155215763
1991-01-04,1991,False,False,1.3146629325865173,1.172870464697124,0.31466293258651734,0.026261656609983586,0.12089354464732738
1991-01-07,1991,False,False,1.320864172834567,1.2253480657210771,0.3208641728345669,0.029292375205704824,0.07795018394000697
1991-01-08,1991,False,False,1.3270654130826167,1.2778256667450305,0.3270654130826167,0.03208996160175537,0.038534009465480024
1991-01-09,1991,False,False,1.3336667333466694,1.3306167228273647,0.3336667333466694,0.03492411775461712,0.0022921781058213853
1991-01-10,1991,False,False,1.3399679935987199,1.383172687615913,0.3399679935987199,0.03737951571193476,-0.03123593633970767
1991-01-11,1991,False,False,1.3462692538507703,1.4357286524044617,0.34626925385077034,0.03966557587909292,-0.062309405334964096
1991-01-14,1991,False,False,1.346969393878776,1.483896246375676,0.3469693938787759,0.038727372462973086,-0.09227521993625587
1991-01-15,1991,False,False,1.347669533906782,1.5320638403468907,0.3476695339067819,0.03784969829950646,-0.12035680340732935
1991-01-16,1991,False,False,1.3426685337067419,1.5757646997361756,0.3426685337067419,0.034095584201865314,-0.14792574428685967
1991-01-17,1991,False,False,1.3427685537107428,1.6234621111198186,0.3427685537107428,0.03311225253079364,-0.17289812647087976
1991-01-18,1991,False,False,1.342668533706742,1.6710027949742712,0.3426685337067421,0.03208996160175581,-0.1964893549280895
1991-01-22,1991,False,False,1.3374674934987005,1.7145469268343656,0.33746749349870053,0.028728156100619406,-0.219929491245761
1991-01-23,1991,False,False,1.3319663932786565,1.7578559674006744,0.3319663932786565,0.025415980983726882,-0.24227785553544356
1991-01-24,1991,False,False,1.3263652730546118,1.801086644202388,0.3263652730546118,0.02223836562838244,-0.26357497718162626
1991-01-25,1991,False,False,1.320764152830567,1.8443173210041017,0.3207641528305669,0.019227993186477166,-0.28387369256419326
1991-01-28,1991,False,False,1.3148629725945198,1.8873129065120295,0.3148629725945198,0.016245411198785087,-0.30331479848535703
1991-01-29,1991,False,False,1.3097619523904787,1.9309354021367189,0.30976195239047866,0.01374108612177749,-0.32169561398007784
1991-01-30,1991,False,False,1.304660932186438,1.9745578977614089,0.30466093218643797,0.0113589232436484,-0.3392642810496693
1991-01-31,1991,False,True,1.2999599919984004,2.01849384844448,0.2999599919984004,0.009246924222239938,-0.35597525204241076
1991-02-01,1991,False,False,1.2953590718143635,2.0669053925336622,0.2953590718143635,0.005521542313673633,-0.3732857456883978
1991-02-04,1991,False,False,1.2907581516303268,2.1153169366228455,0.2907581516303268,0.001992233137137367,-0.3898038968614068
1991-02-05,1991,True,False,2.286057211442289,2.1635731761149333,0.1430286057211445,-0.0014277648700307122,0.05661192174109719
1991-02-06,1991,False,False,2.2960135968708757,2.227825789107812,0.14800679843543785,0.0025216050985155114,0.030607333884204113
1991-02-07,1991,False,False,2.3075701156719144,2.2934761434745465,0.1537850578359572,0.0068919654278496445,0.006145244735799027
1991-02-08,1991,False,False,2.318059878891318,2.358194670258711,0.1590299394456589,0.010654858682304535,-0.017019286776265186
1991-02-11,1991,False,False,2.328549642110722,2.4229131970428748,0.16427482105536106,0.0142427336458546,-0.038946320919512
1991-02-12,1991,False,False,2.335305760794406,2.484370327288043,0.16765288039720305,0.016333315708744855,-0.06000094464835959
1991-02-13,1991,False,False,2.345439938819932,2.5487782448780165,0.17271996940996592,0.019511297951206652,-0.07977873574003935
1991-02-14,1991,False,False,2.3562852872332143,2.6138073808563718,0.17814264361660714,0.022794192509015154,-0.0985237456704956
1991-02-19,1991,False,False,2.366952843049557,2.6786812122376307,0.1834764215247786,0.02587791106973092,-0.1163738214774993
1991-02-20,1991,False,False,2.3765536432842653,2.7426232160363186,0.18827682164213266,0.028483706013619603,-0.1334742485265995
1991-02-21,1991,False,False,2.3873989916975478,2.807652352014673,0.19369949584877388,0.031382496658451275,-0.1496814091016525
1991-02-22,1991,False,False,2.3978887549169516,2.8723708787988373,0.19894437745847582,0.03405351636758147,-0.16518832139124862
1991-02-25,1991,False,False,2.3895325028608165,2.920627118290925,0.19476625143040827,0.03080957116150307,-0.18184266389366788
1991-02-26,1991,False,False,2.3811762508046814,2.968883357783013,0.1905881254023407,0.02769039307873533,-0.1979556069246171
1991-02-27,1991,False,False,2.372997791345485,3.0172949018721953,0.18649889567274247,0.0247416647867833,-0.21353468304570822
1991-02-28,1991,False,True,2.3648193318862885,3.065706445961378,0.18240966594314423,0.021902148653792697,-0.22862173088959847
1991-03-01,1991,False,False,2.3562852872332143,3.1022621216981507,0.17814264361660714,0.01792975868220581,-0.240462219245547
