date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window,running_window_peak,drawdown_from_window_peak,threshold_hit,fallback_execution
1950-01-03,199.31809269477029,Dow Jones,1950,1,3,195001,19501,195001,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199.31809269477029,0.0,False,False
1950-01-04,199.8863981089121,Dow Jones,1950,1,4,195001,19501,195001,1.0028512485066374,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199.8863981089121,0.0,False,False
1950-01-05,201.1109838770042,Dow Jones,1950,1,5,195001,19501,195001,1.0061264086985293,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201.1109838770042,0.0,False,False
1950-01-06,199.32993091932792,Dow Jones,1950,1,6,195001,19501,195001,0.9911439299667215,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201.1109838770042,-0.008856070033278485,False,False
1950-01-09,200.8571997519041,Dow Jones,1950,1,9,195001,19501,195002,1.007662014558136,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201.1109838770042,-0.0012619108126651346,False,False
1950-01-10,201.4129460953968,Dow Jones,1950,1,10,195001,19501,195002,1.0027668729036308,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201.4129460953968,0.0,False,False
1950-01-11,202.9857069608162,Dow Jones,1950,1,11,195001,19501,195002,1.007808638401399,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202.9857069608162,0.0,False,False
1950-01-12,203.58091462641488,Dow Jones,1950,1,12,195001,19501,195002,1.00293226392395,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,203.58091462641488,0.0,False,False
1950-01-13,205.91070787843088,Dow Jones,1950,1,13,195001,19501,195002,1.011444065158521,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,205.91070787843088,0.0,False,False
1950-01-16,204.1538614429815,Dow Jones,1950,1,16,195001,19501,195003,0.9914679209568518,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,205.91070787843088,-0.008532079043148233,False,False
1950-01-17,207.69836933502455,Dow Jones,1950,1,17,195001,19501,195003,1.0173619439132333,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,207.69836933502455,0.0,False,False
1950-01-18,210.15588887645131,Dow Jones,1950,1,18,195001,19501,195003,1.0118321561661503,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210.15588887645131,0.0,False,False
1950-01-19,209.0325504778384,Dow Jones,1950,1,19,195001,19501,195003,0.994654737468369,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210.15588887645131,-0.005345262531631034,False,False
1950-01-20,210.41916470685723,Dow Jones,1950,1,20,195001,19501,195003,1.006633484717328,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,210.41916470685723,0.0,False,False
1950-01-23,211.38198535297732,Dow Jones,1950,1,23,195001,19501,195004,1.0045757269660367,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211.38198535297732,0.0,False,False
1950-01-24,207.97587762192745,Dow Jones,1950,1,24,195001,19501,195004,0.9838864805562207,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211.38198535297732,-0.016113519443779256,False,False
1950-01-25,209.22634457182235,Dow Jones,1950,1,25,195001,19501,195004,1.006012557630208,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211.38198535297732,-0.010197845277852613,False,False
1950-01-26,208.13675980151675,Dow Jones,1950,1,26,195001,19501,195004,0.9947923156018644,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211.38198535297732,-0.015352422516240027,False,False
1950-01-27,207.7136054681597,Dow Jones,1950,1,27,195001,19501,195004,0.9979669409009703,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211.38198535297732,-0.017354269232981,False,False
1950-01-30,206.59855509901365,Dow Jones,1950,1,30,195001,19501,195005,0.9946317894456992,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211.38198535297732,-0.022629318416023225,False,False
1950-01-31,205.83003694926543,Dow Jones,1950,1,31,195001,19501,195005,0.9962801378287477,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,211.38198535297732,-0.02626500264173859,False,False
1950-02-01,206.0403955670486,Dow Jones,1950,2,1,195002,19501,195005,1.0010220015547828,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,211.38198535297732,-0.025269843960491922,False,True
1950-02-02,206.29992906426736,Dow Jones,1950,2,2,195002,19501,195005,1.0012596243397054,False,0.0,0.0,0.0,1.0012596243397054,1.0012596243397054,1.0,0.0012596243397053897,1,206.29992906426736,0.0,False,False
1950-02-03,203.3358679473623,Dow Jones,1950,2,3,195002,19501,195005,0.9856322727285975,False,0.0,0.0,0.0,0.9868737991293256,0.9868737991293256,1.0,-0.013126200870674398,1,206.29992906426736,-0.014367727271402453,False,False
1950-02-06,202.88644259076025,Dow Jones,1950,2,6,195002,19501,195006,0.997789738912574,False,0.0,0.0,0.0,0.9846925503729097,0.9846925503729097,1.0,-0.015307449627090297,1,206.29992906426736,-0.016546231930325672,False,False
1950-02-07,200.37902949894905,Dow Jones,1950,2,7,195002,19501,195006,0.9876412979606091,False,0.0,0.0,0.0,0.972523028542443,0.972523028542443,1.0,-0.02747697145755701,1,206.29992906426736,-0.028700444019415072,False,False
1950-02-08,198.0418418522802,Dow Jones,1950,2,8,195002,19501,195006,0.9883361664515842,False,0.0,0.0,0.0,0.9611796818155226,0.9611796818155226,1.0,-0.0388203181844774,1,206.29992906426736,-0.04002952036602281,False,False
1950-02-09,197.45728286347352,Dow Jones,1950,2,9,195002,19501,195006,0.9970483056341057,False,0.0,0.0,0.0,0.9583425731640957,0.9583425731640957,1.0,-0.04165742683590434,1,206.29992906426736,-0.04286305982218319,False,False
1950-02-10,199.13592350837783,Dow Jones,1950,2,10,195002,19501,195006,1.0085012850402937,False,0.0,0.0,0.0,0.9664897165448122,0.9664897165448122,1.0,-0.033510283455187806,1,206.29992906426736,-0.03472616587113697,False,False
1950-02-13,200.4010805290196,Dow Jones,1950,2,13,195002,19501,195007,1.0063532335017822,False,0.0,0.0,0.0,0.9726300513910927,0.9726300513910927,1.0,-0.02736994860890729,1,206.29992906426736,-0.028593555809755644,False,False
1950-02-14,199.3209838845953,Dow Jones,1950,2,14,195002,19501,195007,0.9946103252458867,False,0.0,0.0,0.0,0.9673878917580181,0.9673878917580181,1.0,-0.03261210824198191,1,206.29992906426736,-0.033829120597990814,False,False
1950-02-15,198.0476209804896,Dow Jones,1950,2,15,195002,19501,195007,0.9936114959936031,False,0.0,0.0,0.0,0.9612077303357821,0.9612077303357821,1.0,-0.03879226966421789,1,206.29992906426736,-0.04000150713191453,False,False
1950-02-16,196.56381124569893,Dow Jones,1950,2,16,195002,19501,195007,0.9925078133862721,False,0.0,0.0,0.0,0.9540061826455486,0.9540061826455486,1.0,-0.045993817354451405,1,206.29992906426736,-0.047193994989379706,False,False
1950-02-17,196.89747264615227,Dow Jones,1950,2,17,195002,19501,195007,1.0016974711587998,False,0.0,0.0,0.0,0.9556255806259062,0.9556255806259062,1.0,-0.04437441937409381,1,206.29992906426736,-0.04557663427594294,False,False
1950-02-20,198.72487395850763,Dow Jones,1950,2,20,195002,19501,195008,1.0092809790181483,False,0.0,0.0,0.0,0.9644947215889009,0.9644947215889009,1.0,-0.03550527841109907,1,206.29992906426736,-0.03671865104422756,False,False
1950-02-21,198.8265424916915,Dow Jones,1950,2,21,195002,19501,195008,1.0005116044668123,False,0.0,0.0,0.0,0.9649881613966828,0.9649881613966828,1.0,-0.03501183860331725,1,206.29992906426736,-0.03622583200330487,False,False
1950-02-22,200.20745064783875,Dow Jones,1950,2,22,195002,19501,195008,1.0069452907989132,False,0.0,0.0,0.0,0.9716902847950913,0.9716902847950913,1.0,-0.02830971520490866,1,206.29992906426736,-0.02953214014208727,False,False
1950-02-23,200.8765355291811,Dow Jones,1950,2,23,195002,19501,195008,1.003341957950003,False,0.0,0.0,0.0,0.9749376328673028,0.9749376328673028,1.0,-0.02506236713269716,1,206.29992906426736,-0.026288877362612872,False,False
1950-02-24,203.83691381693757,Dow Jones,1950,2,24,195002,19501,195008,1.014737302592151,False,0.0,0.0,0.0,0.9893055837713436,0.9893055837713436,1.0,-0.010694416228656412,1,206.29992906426736,-0.011939001910962865,False,False
1950-02-27,200.05586850193765,Dow Jones,1950,2,27,195002,19501,195009,0.9814506349993328,False,0.0,0.0,0.0,0.9709545934007707,0.9709545934007707,1.0,-0.029045406599229273,1,206.29992906426736,-0.030266906007439975,False,False
