date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1950-01-03,199.31809269477029,Dow Jones,1950,1,3,195001,19501,195001,1.0,False,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,199.31809269477029,True,199.31809269477029,0.0,False
1950-01-04,199.8863981089121,Dow Jones,1950,1,4,195001,19501,195001,1.0028512485066374,False,0.047619047619047616,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,199.8863981089121,True,199.8863981089121,0.0,False
1950-01-05,201.1109838770042,Dow Jones,1950,1,5,195001,19501,195001,1.0061264086985293,False,0.047619047619047616,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,201.1109838770042,True,201.1109838770042,0.0,False
1950-01-06,199.32993091932792,Dow Jones,1950,1,6,195001,19501,195001,0.9911439299667215,False,0.047619047619047616,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.0,201.1109838770042,False,201.1109838770042,-0.008856070033278485,False
1950-01-09,200.8571997519041,Dow Jones,1950,1,9,195001,19501,195002,1.007662014558136,False,0.047619047619047616,0.23809523809523808,0.0,0.0,0.23809523809523808,0.0,0.0,201.1109838770042,False,201.1109838770042,-0.0012619108126651346,False
1950-01-10,201.4129460953968,Dow Jones,1950,1,10,195001,19501,195002,1.0027668729036308,False,0.047619047619047616,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,201.4129460953968,True,201.4129460953968,0.0,False
1950-01-11,202.9857069608162,Dow Jones,1950,1,11,195001,19501,195002,1.007808638401399,False,0.047619047619047616,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,202.9857069608162,True,202.9857069608162,0.0,False
1950-01-12,203.58091462641488,Dow Jones,1950,1,12,195001,19501,195002,1.00293226392395,False,0.047619047619047616,0.38095238095238093,0.0,0.0,0.38095238095238093,0.0,0.0,203.58091462641488,True,203.58091462641488,0.0,False
1950-01-13,205.91070787843088,Dow Jones,1950,1,13,195001,19501,195002,1.011444065158521,False,0.047619047619047616,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,205.91070787843088,True,205.91070787843088,0.0,False
1950-01-16,204.1538614429815,Dow Jones,1950,1,16,195001,19501,195003,0.9914679209568518,False,0.047619047619047616,0.47619047619047616,0.0,0.0,0.47619047619047616,0.0,0.0,205.91070787843088,False,205.91070787843088,-0.008532079043148233,False
1950-01-17,207.69836933502455,Dow Jones,1950,1,17,195001,19501,195003,1.0173619439132333,False,0.047619047619047616,0.5238095238095237,0.0,0.0,0.5238095238095237,0.0,0.0,207.69836933502455,True,207.69836933502455,0.0,False
1950-01-18,210.15588887645131,Dow Jones,1950,1,18,195001,19501,195003,1.0118321561661503,False,0.047619047619047616,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,210.15588887645131,True,210.15588887645131,0.0,False
1950-01-19,209.0325504778384,Dow Jones,1950,1,19,195001,19501,195003,0.994654737468369,False,0.047619047619047616,0.6190476190476191,0.0,0.0,0.6190476190476191,0.0,0.0,210.15588887645131,False,210.15588887645131,-0.005345262531631034,False
1950-01-20,210.41916470685723,Dow Jones,1950,1,20,195001,19501,195003,1.006633484717328,False,0.047619047619047616,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,210.41916470685723,True,210.41916470685723,0.0,False
1950-01-23,211.38198535297732,Dow Jones,1950,1,23,195001,19501,195004,1.0045757269660367,False,0.047619047619047616,0.7142857142857142,0.0,0.0,0.7142857142857142,0.0,0.0,211.38198535297732,True,211.38198535297732,0.0,False
1950-01-24,207.97587762192745,Dow Jones,1950,1,24,195001,19501,195004,0.9838864805562207,False,0.047619047619047616,0.7619047619047619,0.0,0.0,0.7619047619047619,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.016113519443779256,False
1950-01-25,209.22634457182235,Dow Jones,1950,1,25,195001,19501,195004,1.006012557630208,False,0.047619047619047616,0.8095238095238095,0.0,0.0,0.8095238095238095,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.010197845277852613,False
1950-01-26,208.13675980151675,Dow Jones,1950,1,26,195001,19501,195004,0.9947923156018644,False,0.047619047619047616,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.015352422516240027,False
1950-01-27,207.7136054681597,Dow Jones,1950,1,27,195001,19501,195004,0.9979669409009703,False,0.047619047619047616,0.9047619047619047,0.0,0.0,0.9047619047619047,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.017354269232981,False
1950-01-30,206.59855509901365,Dow Jones,1950,1,30,195001,19501,195005,0.9946317894456992,False,0.047619047619047616,0.9523809523809523,0.0,0.0,0.9523809523809523,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.022629318416023225,False
1950-01-31,205.83003694926543,Dow Jones,1950,1,31,195001,19501,195005,0.9962801378287477,False,0.047619047619047616,1.0,0.0,0.0,1.0,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.02626500264173859,False
1950-02-01,206.0403955670486,Dow Jones,1950,2,1,195002,19501,195005,1.0010220015547828,False,0.05,1.05,0.0,0.0,1.05,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.025269843960491922,False
1950-02-02,206.29992906426736,Dow Jones,1950,2,2,195002,19501,195005,1.0012596243397054,False,0.05,1.0999999999999999,0.0,0.0,1.0999999999999999,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.024042050131299786,False
1950-02-03,203.3358679473623,Dow Jones,1950,2,3,195002,19501,195005,0.9856322727285975,False,0.05,1.15,0.0,0.0,1.15,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.03806434778337042,False
1950-02-06,202.88644259076025,Dow Jones,1950,2,6,195002,19501,195006,0.997789738912574,False,0.05,1.2,0.0,0.0,1.2,0.0,0.0,211.38198535297732,False,211.38198535297732,-0.0401904767240725,False
1950-02-07,200.37902949894905,Dow Jones,1950,2,7,195002,19501,195006,0.9876412979606091,True,0.05,1.25,1.25,1.25,1.25,1.25,0.0,211.38198535297732,False,211.38198535297732,-0.052052476636809564,True
1950-02-08,198.0418418522802,Dow Jones,1950,2,8,195002,19501,195006,0.9883361664515842,False,0.05,0.05,0.0,1.2354202080644803,1.2854202080644803,1.25,-0.011215224565784387,211.38198535297732,False,211.38198535297732,-0.06310917876195077,False
1950-02-09,197.45728286347352,Dow Jones,1950,2,9,195002,19501,195006,0.9970483056341057,False,0.05,0.1,0.0,1.2317736251968243,1.3317736251968244,1.25,-0.013501018372722773,211.38198535297732,False,211.38198535297732,-0.06587459412045715,False
1950-02-10,199.13592350837783,Dow Jones,1950,2,10,195002,19501,195006,1.0085012850402937,False,0.05,0.15000000000000002,0.0,1.2422452838897384,1.3922452838897383,1.25,-0.005539082935901107,211.38198535297732,False,211.38198535297732,-0.05793332778169502,False
1950-02-13,200.4010805290196,Dow Jones,1950,2,13,195002,19501,195007,1.0063532335017822,False,0.05,0.2,0.0,1.2501375582447776,1.4501375582447775,1.25,9.486775501899025e-05,211.38198535297732,False,211.38198535297732,-0.05194815823884524,False
1950-02-14,199.3209838845953,Dow Jones,1950,2,14,195002,19501,195007,0.9946103252458867,False,0.05,0.25,0.0,1.2433997234079368,1.4933997234079368,1.25,-0.004400184394708795,211.38198535297732,False,211.38198535297732,-0.057057849315975906,False
1950-02-15,198.0476209804896,Dow Jones,1950,2,15,195002,19501,195007,0.9936114959936031,False,0.05,0.30000000000000004,0.0,1.2354562592933924,1.5354562592933925,1.25,-0.009383058520392007,211.38198535297732,False,211.38198535297732,-0.06308183902342135,False
1950-02-16,196.56381124569893,Dow Jones,1950,2,16,195002,19501,195007,0.9925078133862721,False,0.05,0.35000000000000003,0.0,1.226199990445668,1.576199990445668,1.25,-0.014875005971457522,211.38198535297732,False,211.38198535297732,-0.07010140472724857,False
1950-02-17,196.89747264615227,Dow Jones,1950,2,17,195002,19501,195007,1.0016974711587998,False,0.05,0.4,0.0,1.2282814295643703,1.6282814295643702,1.25,-0.013162769960987752,211.38198535297732,False,211.38198535297732,-0.06852292868116461,False
1950-02-20,198.72487395850763,Dow Jones,1950,2,20,195002,19501,195008,1.0092809790181483,False,0.05,0.45,0.0,1.2396810837405383,1.6896810837405383,1.25,-0.006069950740859809,211.38198535297732,False,211.38198535297732,-0.05987790952636829,False
1950-02-21,198.8265424916915,Dow Jones,1950,2,21,195002,19501,195008,1.0005116044668123,False,0.05,0.5,0.0,1.2403153101204027,1.7403153101204027,1.25,-0.005534108502627033,211.38198535297732,False,211.38198535297732,-0.05939693886553321,False
1950-02-22,200.20745064783875,Dow Jones,1950,2,22,195002,19501,195008,1.0069452907989132,False,0.05,0.55,0.0,1.2489296606315332,1.7989296606315333,1.25,-0.0005946329824815244,211.38198535297732,False,211.38198535297732,-0.052864177079606445,False
1950-02-23,200.8765355291811,Dow Jones,1950,2,23,195002,19501,195008,1.003341957950003,False,0.05,0.6000000000000001,0.0,1.253103531039875,1.8531035310398751,1.25,0.0016775843458785022,211.38198535297732,False,211.38198535297732,-0.04969888898646513,False
1950-02-24,203.83691381693757,Dow Jones,1950,2,24,195002,19501,195008,1.014737302592151,False,0.05,0.65,0.0,1.2715708969561026,1.9215708969561027,1.25,0.011353103661106756,211.38198535297732,False,211.38198535297732,-0.03569401395980165,False
1950-02-27,200.05586850193765,Dow Jones,1950,2,27,195002,19501,195009,0.9814506349993328,False,0.05,0.7000000000000001,0.0,1.247984064264238,1.9479840642642379,1.25,-0.001033813197826805,211.38198535297732,False,211.38198535297732,-0.053581277667189564,False
1950-02-28,196.11316131196975,Dow Jones,1950,2,28,195002,19501,195009,0.9802919693409058,False,0.05,0.75,0.0,1.2233887560636574,1.9733887560636574,1.25,-0.01330562196817131,211.38198535297732,False,211.38198535297732,-0.07223332686326533,False
1950-03-01,195.81036596017745,Dow Jones,1950,3,1,195003,19501,195009,0.9984560171802512,False,0.043478260869565216,0.7934782608695653,0.0,1.2214998648424211,2.0149781257119863,1.25,-0.013946874651581287,211.38198535297732,False,211.38198535297732,-0.07366578266732393,False
1950-03-02,197.06503392316725,Dow Jones,1950,3,2,195003,19501,195009,1.0064075666108758,False,0.043478260869565216,0.8369565217391305,0.0,1.229326706591575,2.0662832283307053,1.25,-0.009905953091536968,211.38198535297732,False,211.38198535297732,-0.06773023446583126,False
1950-03-03,196.3646868413568,Dow Jones,1950,3,3,195003,19501,195009,0.9964461118856656,False,0.043478260869565216,0.8804347826086957,0.0,1.2249578170203852,2.1053925996290808,1.25,-0.011754494051656073,211.38198535297732,False,211.38198535297732,-0.07104341690491656,False
1950-03-06,197.22762015142737,Dow Jones,1950,3,6,195003,19501,195010,1.004394544273471,False,0.043478260869565216,0.9239130434782609,0.0,1.2303409483804155,2.1542539918586763,1.25,-0.009043163745008909,211.38198535297732,False,211.38198535297732,-0.066961076072373,False
1950-03-07,195.1073301967656,Dow Jones,1950,3,7,195003,19501,195010,0.9892495282707672,False,0.043478260869565216,0.9673913043478262,0.0,1.2171142027975344,2.1845055071453605,1.25,-0.014830849718759032,211.38198535297732,False,211.38198535297732,-0.07699168464633077,False
1950-03-08,192.85250572174053,Dow Jones,1950,3,8,195003,19501,195010,0.988443158579685,False,0.043478260869565216,1.0108695652173914,0.0,1.2030482069653903,2.2139177721827816,1.25,-0.020767139226846698,211.38198535297732,False,211.38198535297732,-0.0876587453765052,False
1950-03-09,191.60926240165625,Dow Jones,1950,3,9,195003,19501,195010,0.9935533981504078,False,0.043478260869565216,1.0543478260869565,0.0,1.1952926341692185,2.249640460256175,1.25,-0.02374093234165997,211.38198535297732,False,211.38198535297732,-0.09354024619602042,False
1950-03-10,193.2125295810547,Dow Jones,1950,3,10,195003,19501,195010,1.0083673782744262,False,0.043478260869565216,1.0978260869565217,0.0,1.2052940997879478,2.3031201867444695,1.25,-0.0190414019421703,211.38198535297732,False,211.38198535297732,-0.08595555454539927,False
1950-03-13,194.5610853196979,Dow Jones,1950,3,13,195003,19501,195011,1.00697964951635,False,0.043478260869565216,1.141304347826087,0.0,1.2137066301685921,2.355010977994679,1.25,-0.015177227384043257,211.38198535297732,False,211.38198535297732,-0.07957584467375944,False
1950-03-14,193.3129302910073,Dow Jones,1950,3,14,195003,19501,195011,0.9935847652852077,False,0.043478260869565216,1.184782608695652,0.0,1.205920417261161,2.390703025956813,1.25,-0.018104114339166144,211.38198535297732,False,211.38198535297732,-0.08548058166734185,False
1950-03-15,193.711688196556,Dow Jones,1950,3,15,195003,19501,195011,1.002062758579824,False,0.043478260869565216,1.2282608695652175,0.0,1.2084079399484515,2.436668809513669,1.25,-0.016782761073431907,211.38198535297732,False,211.38198535297732,-0.08359414889076044,False
1950-03-16,192.58911610387716,Dow Jones,1950,3,16,195003,19501,195011,0.9942049336148484,False,0.043478260869565216,1.2717391304347827,0.0,1.201405135716106,2.4731442661508884,1.25,-0.01927037721602698,211.38198535297732,False,211.38198535297732,-0.08890478163367987,False
1950-03-17,192.6913248764595,Dow Jones,1950,3,17,195003,19501,195011,1.0005307089759279,False,0.043478260869565216,1.315217391304348,0.0,1.2020427322053564,2.517260123509704,1.25,-0.01869520608943731,211.38198535297732,False,211.38198535297732,-0.08842125522336786,False
1950-03-20,190.72712469043023,Dow Jones,1950,3,20,195003,19501,195012,0.9898064939493847,False,0.043478260869565216,1.358695652173913,0.0,1.189789702341523,2.548485354515436,1.25,-0.02308061410241624,211.38198535297732,False,211.38198535297732,-0.09771343867386084,False
1950-03-21,190.7076207301216,Dow Jones,1950,3,21,195003,19501,195012,0.9998977389275894,False,0.043478260869565216,1.4021739130434783,0.0,1.1896680331706184,2.591841946214097,1.25,-0.022748118640586457,211.38198535297732,False,211.38198535297732,-0.09780570746524375,False
1950-03-22,189.4436864639873,Dow Jones,1950,3,22,195003,19501,195012,0.9933723976981342,False,0.043478260869565216,1.4456521739130435,0.0,1.1817833865755207,2.627435560488564,1.25,-0.0253061630445649,211.38198535297732,False,211.38198535297732,-0.1037850924351772,False
1950-03-23,189.4282634725949,Dow Jones,1950,3,23,195003,19501,195012,0.9999185879894956,False,0.043478260869565216,1.4891304347826086,0.0,1.181687175214039,2.6708176099966474,1.25,-0.024939602699636576,211.38198535297732,False,211.38198535297732,-0.10385805509264612,False
1950-03-24,188.3225136574866,Dow Jones,1950,3,24,195003,19501,195012,0.9941626988769379,False,0.043478260869565216,1.5326086956521738,0.0,1.174789311339054,2.7073980069912276,1.25,-0.02702884123752758,211.38198535297732,False,211.38198535297732,-0.10908910547407691,False
1950-03-27,186.92163169289677,Dow Jones,1950,3,27,195003,19501,195013,0.9925612613309861,False,0.043478260869565216,1.5760869565217392,0.0,1.1660503606608519,2.742137317182591,1.25,-0.029705256996929386,211.38198535297732,False,211.38198535297732,-0.11571635879583264,False
1950-03-28,187.1867991870517,Dow Jones,1950,3,28,195003,19501,195013,1.0014186025007024,False,0.043478260869565216,1.6195652173913044,0.0,1.1677045226184304,2.7872697400097346,1.25,-0.02867872696630469,211.38198535297732,False,211.38198535297732,-0.11446191181109011,False
1950-03-29,186.65051946734968,Dow Jones,1950,3,29,195003,19501,195013,0.9971350558798427,False,0.043478260869565216,1.6630434782608696,0.0,1.1643591144122736,2.827402592673143,1.25,-0.029399109977876203,211.38198535297732,False,211.38198535297732,-0.11699892895002229,False
1950-03-30,186.75243535222876,Dow Jones,1950,3,30,195003,19501,195013,1.000546025187446,False,0.043478260869565216,1.7065217391304348,0.0,1.164994883815975,2.8715166229464097,1.25,-0.028751730474008363,211.38198535297732,False,211.38198535297732,-0.11651678812468702,False
1950-03-31,186.0736485729279,Dow Jones,1950,3,31,195003,19501,195013,0.9963653123022433,False,0.043478260869565216,1.75,0.0,1.1607604912438196,2.9107604912438196,1.25,-0.029746502918726825,211.38198535297732,False,211.38198535297732,-0.1197279736860648,False
1950-04-03,187.22537647256044,Dow Jones,1950,4,3,195004,19502,195014,1.0061896346337356,False,0.05,1.8,0.0,1.1679451745818943,2.967945174581894,1.25,-0.026903221448559278,211.38198535297732,False,211.38198535297732,-0.11427941146488352,False
1950-04-04,185.8433487406217,Dow Jones,1950,4,4,195004,19502,195014,0.9926183738658884,False,0.05,1.85,0.0,1.159323839957991,3.0093238399579914,1.25,-0.02925037420709964,211.38198535297732,False,211.38198535297732,-0.12081746970873508,False
1950-04-05,187.26921663947837,Dow Jones,1950,4,5,195004,19502,195014,1.007672418241057,False,0.05,1.9,0.0,1.168218657334977,3.068218657334977,1.25,-0.02596233100476919,211.38198535297732,False,211.38198535297732,-0.11407201362610975,False
1950-04-06,189.7184248828028,Dow Jones,1950,4,6,195004,19502,195014,1.0130785416165835,False,0.05,1.95,0.0,1.183497253662202,3.1334972536622017,1.25,-0.020782108230562035,211.38198535297732,False,211.38198535297732,-0.10248536758702276,False
1950-04-07,189.2987709211965,Dow Jones,1950,4,7,195004,19502,195014,0.9977880168367119,False,0.05,2.0,0.0,1.1808793776633033,3.1808793776633033,1.25,-0.021267883795906717,211.38198535297732,False,211.38198535297732,-0.10447065484272489,False
1950-04-10,192.52891970283451,Dow Jones,1950,4,10,195004,19502,195015,1.0170637599278587,False,0.05,2.05,0.0,1.2010296198675092,3.2510296198675093,1.25,-0.014839509131057693,211.38198535297732,False,211.38198535297732,-0.08918955708860865,False
1950-04-11,196.3440558907696,Dow Jones,1950,4,11,195004,19502,195015,1.0198159122994286,False,0.05,2.1,0.0,1.2248291174838197,3.32482911748382,1.25,-0.007513696273486636,211.38198535297732,False,211.38198535297732,-0.07114101723047284,False
1950-04-12,197.2393015171129,Dow Jones,1950,4,12,195004,19502,195015,1.00455957590507,False,0.05,2.15,0.0,1.2304138188157272,3.380413818815727,1.25,-0.00576064152478617,211.38198535297732,False,211.38198535297732,-0.066905814193429,False
1950-04-13,194.7780044142905,Dow Jones,1950,4,13,195004,19502,195015,0.9875212643530435,False,0.05,2.2,0.0,1.2150598100343637,3.415059810034364,1.25,-0.01012759129438734,211.38198535297732,False,211.38198535297732,-0.07854964987182123,False
1950-04-14,191.8763930745633,Dow Jones,1950,4,14,195004,19502,195015,0.9851029825033246,False,0.05,2.25,0.0,1.1969590427847747,3.4469590427847745,1.25,-0.01515455920435016,211.38198535297732,False,211.38198535297732,-0.09227651185999841,False
1950-04-17,191.6213867428551,Dow Jones,1950,4,17,195004,19502,195016,0.9986709864219246,False,0.05,2.3,0.0,1.1953682679645137,3.4953682679645137,1.25,-0.015389220291686212,211.38198535297732,False,211.38198535297732,-0.09348288870087429,False
