date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
1950-01-03,1950,True,False,1.0,0.047619047619047616,0.0,0.0,20.0
1950-01-04,1950,False,False,1.0028512485066374,0.09523809523809523,0.002851248506637427,0.0,9.529938109319694
1950-01-05,1950,False,False,1.0089951251188194,0.14285714285714285,0.008995125118819391,0.0,6.062965875831736
1950-01-06,1950,False,False,1.0000593936275306,0.19047619047619047,5.9393627530601734e-05,0.0,4.250311816544536
1950-01-09,1950,False,False,1.0077218632605054,0.23809523809523808,0.0077218632605053905,0.0,3.232431825694123
1950-01-10,1950,False,False,1.010510101578357,0.2857142857142857,0.010510101578357078,0.0,2.53678535552425
1950-01-11,1950,False,False,1.0184008095625434,0.3333333333333333,0.01840080956254342,0.0,2.0552024286876303
1950-01-12,1950,False,False,1.021387029516545,0.38095238095238093,0.02138702951654503,0.0,1.6811409524809307
1950-01-13,1950,False,False,1.0330758492344005,0.42857142857142855,0.033075849234400545,0.0,1.410510314880268
1950-01-16,1950,False,False,1.0242615644311652,0.47619047619047616,0.024261564431165228,0.0,1.150949285305447
1950-01-17,1950,False,False,1.0420447362652998,0.5238095238095237,0.04204473626529981,0.0,0.9893581328701182
1950-01-18,1950,False,False,1.0543743723169057,0.5714285714285714,0.05437437231690567,0.0,0.845155151554585
1950-01-19,1950,False,False,1.0487384644902482,0.6190476190476191,0.04873846449024821,0.0,0.6941159810996316
1950-01-20,1950,False,False,1.0556952550669183,0.6666666666666666,0.0556952550669183,0.0,0.5835428826003775
1950-01-23,1950,False,False,1.0605258283134449,0.7142857142857142,0.060525828313444885,0.0,0.4847361596388231
1950-01-24,1950,False,False,1.043437024758286,0.7619047619047619,0.043437024758286036,0.0,0.3695110949952505
1950-01-25,1950,False,False,1.049710750003138,0.8095238095238095,0.04971075000313796,0.0,0.2967015147097587
1950-01-26,1950,False,False,1.0442441877077915,0.8571428571428571,0.04424418770779148,0.0,0.2182848856590902
1950-01-27,1950,False,False,1.0421211775603632,0.9047619047619047,0.042121177560363154,0.0,0.15181814361934887
1950-01-30,1950,False,False,1.0365268516561232,0.9523809523809523,0.03652685165612324,0.0,0.08835319423892951
1950-01-31,1950,False,True,1.0326711146311605,1.0,0.03267111463116046,0.0,0.03267111463116046
1950-02-01,1950,False,False,1.033726506115893,1.0510220015547829,0.033726506115892896,0.0009733348140787967,-0.016455883333845178
1950-02-02,1950,False,False,1.035028613183595,1.102282913232522,0.03502861318359507,0.00207537566592908,-0.06101364653444463
1950-02-03,1950,False,False,1.0201576043512752,1.1378823856864102,0.020157604351275227,-0.01053705592486065,-0.10345953396942631
1950-02-06,1950,False,False,1.0179027896953359,1.185698907690374,0.017902789695335874,-0.011917576924688422,-0.1415166336974102
1950-02-07,1950,False,False,1.0053228324124264,1.2235169485896755,0.00532283241242637,-0.021186441128259625,-0.17833354611781826
1950-02-08,1950,False,False,0.9935969142327459,1.2621620089447638,-0.006403085767254124,-0.02910614696556635,-0.21278179251850005
1950-02-09,1950,False,False,0.9906641198190351,1.309322000763884,-0.009335880180964873,-0.030131851286011924,-0.24337625179973876
1950-02-10,1950,False,False,0.9990860378808084,1.3674774705378026,-0.0009139621191915914,-0.023230378187283796,-0.2693948826170517
1950-02-13,1950,False,False,1.0054334647678356,1.423624080815843,0.005433464767835572,-0.01819028909252207,-0.2937507321513927
1950-02-14,1950,False,False,1.0000145054058356,1.4683765636874728,1.450540583558535e-05,-0.021082290875018117,-0.3189659041584395
1950-02-15,1950,False,False,0.9936259087315954,1.5121900861306545,-0.0063740912684046025,-0.02439349281893255,-0.34292261413110126
1950-02-16,1950,False,False,0.9861814779991434,1.554981178447485,-0.013818522000856648,-0.0281367634703219,-0.36579201621992574
1950-02-17,1950,False,False,0.9878554926153895,1.606602231455096,-0.012144507384610481,-0.026301677906002352,-0.38512752361815716
1950-02-20,1950,False,False,0.9970237587153155,1.6654804366939446,-0.0029762412846845443,-0.02030562547415027,-0.401359669709208
1950-02-21,1950,False,False,0.9975338405237922,1.7159743807979773,-0.002466159476207763,-0.01944321097258439,-0.4186778942119693
1950-02-22,1950,False,False,1.0044620031279867,1.7726833537769195,0.0044620031279867245,-0.01517591456837808,-0.43336637026130065
1950-02-23,1950,False,False,1.007818872904816,1.8259340206439096,0.007818872904816088,-0.013008637489778652,-0.4480529627519553
1950-02-24,1950,False,False,1.0226714045928949,1.8903166556161133,0.02267140459289485,-0.005096497044150827,-0.45899466020439084
1950-02-27,1950,False,False,1.0037014994333562,1.92194691050485,0.0037014994333561813,-0.014386199741102668,-0.4777683535651317
1950-02-28,1950,False,True,0.9839205195099447,1.9527917509936086,-0.016079480490055253,-0.02360412450319571,-0.49614672480600563
1950-03-01,1950,True,False,1.982401363131823,1.9932549349490924,-0.008799318434088543,-0.024577372258954844,-0.0054451498536221
1950-03-02,1950,False,False,1.995103731915581,2.0492265197341544,-0.002448134042209449,-0.01807895929405101,-0.026411325101138416
1950-03-03,1950,False,False,1.988013356475862,2.0857310925807298,-0.005993321762069015,-0.02098336470700446,-0.046850591839218914
1950-03-06,1950,False,False,1.9967497691871468,2.1378019896522216,-0.0016251154064266249,-0.01661108475997808,-0.06598002113751478
1950-03-07,1950,False,False,1.9752837672431482,2.160167517926591,-0.012358116378425876,-0.025806805640949282,-0.08558769130132138
1950-03-08,1950,False,False,1.9524557259849968,2.1811934221806664,-0.02377213700750158,-0.03524137095855129,-0.10486813955590746
1950-03-09,1950,False,False,1.939869021290615,2.212292119722116,-0.030065489354692554,-0.03994870276210061,-0.12314065398638219
1950-03-10,1950,False,False,1.9561006391945945,2.2717348722230595,-0.02194968040270273,-0.0324092210901783,-0.13893973143071647
1950-03-13,1950,False,False,1.969753536074881,2.328641342115212,-0.015123231962559491,-0.026204529660911358,-0.15411897038396505
1950-03-14,1950,False,False,1.9571171048106686,2.359691131444762,-0.021441447594665708,-0.03084114244232994,-0.17060454280201087
1950-03-15,1950,False,False,1.9611541649103372,2.4071400138850048,-0.019422917544831386,-0.028697889134120858,-0.18527623918928937
1950-03-16,1950,False,False,1.9497891463331654,2.439440292064302,-0.02510542683341732,-0.03263574625036303,-0.20072274255861544
1950-03-17,1950,False,False,1.9508239169342911,2.4839362941534913,-0.024588041532854432,-0.03168585143168978,-0.21462401369713113
1950-03-20,1950,False,False,1.9309381815333364,2.507856082277434,-0.0345309092333318,-0.03865516846031691,-0.23004426163888436
1950-03-21,1950,False,False,1.9307407217241341,2.551140132964737,-0.03462963913793293,-0.03809470396411552,-0.24318515601086288
