date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window,running_window_peak,drawdown_from_window_peak,threshold_hit,fallback_execution
2004-05-01,236.92999267578125,STOXX Europe 600,2004,5,1,200405,20042,200418,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,236.92999267578125,0.0,False,False
2004-06-01,240.86000061035156,STOXX Europe 600,2004,6,1,200406,20042,200423,1.016587211649258,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,240.86000061035156,0.0,False,True
2004-07-01,236.39999389648438,STOXX Europe 600,2004,7,1,200407,20043,200427,0.9814829913536274,True,1.0,1.0,1.0,1.9814829913536274,1.9814829913536274,2.0,-0.009258504323186312,1,236.39999389648438,0.0,False,True
2004-08-01,233.6300048828125,STOXX Europe 600,2004,8,1,200408,20043,200431,0.9882826180829565,True,1.0,1.0,1.0,2.958265198381811,2.958265198381811,3.0,-0.01391160053939633,2,233.6300048828125,0.0,False,True
2004-09-01,237.74000549316406,STOXX Europe 600,2004,9,1,200409,20043,200436,1.0175919210908424,True,1.0,1.0,1.0,4.0103067663175285,4.0103067663175285,4.0,0.0025766915793821177,3,237.74000549316406,0.0,False,True
2004-10-01,240.3000030517578,STOXX Europe 600,2004,10,1,200410,20044,200440,1.0107680554363718,True,1.0,1.0,1.0,5.053489971894092,5.053489971894092,5.0,0.010697994378818354,4,240.3000030517578,0.0,False,True
2004-11-01,246.50999450683594,STOXX Europe 600,2004,11,1,200411,20044,200445,1.0258426607416253,True,1.0,1.0,1.0,6.184085598798957,6.184085598798957,6.0,0.03068093313315945,5,246.50999450683594,0.0,False,True
2004-12-01,251.02000427246094,STOXX Europe 600,2004,12,1,200412,20044,200449,1.0182954438607963,True,1.0,1.0,1.0,7.297226189702141,7.297226189702141,7.0,0.04246088424316308,6,251.02000427246094,0.0,False,True
2005-01-01,256.8500061035156,STOXX Europe 600,2005,1,1,200501,20051,200453,1.0232252479158064,True,1.0,1.0,1.0,8.46670607705569,8.46670607705569,8.0,0.058338259631961265,7,256.8500061035156,0.0,False,True
2005-02-01,264.2900085449219,STOXX Europe 600,2005,2,1,200502,20051,200505,1.02896633157333,True,1.0,1.0,1.0,9.711955492617612,9.711955492617612,9.0,0.0791061658464014,8,264.2900085449219,0.0,False,True
2005-03-01,262.19000244140625,STOXX Europe 600,2005,3,1,200503,20051,200509,0.9920541600680349,True,1.0,1.0,1.0,10.634785848846905,10.634785848846905,10.0,0.06347858488469038,9,262.19000244140625,0.0,False,True
2005-04-01,256.05999755859375,STOXX Europe 600,2005,4,1,200504,20052,200513,0.9766199899853831,True,1.0,1.0,1.0,11.386144449197557,11.386144449197557,11.0,0.0351040408361416,10,256.05999755859375,0.0,False,True
2005-05-01,267.2900085449219,STOXX Europe 600,2005,5,1,200505,20052,200517,1.0438569518605043,True,1.0,1.0,1.0,12.885506038182763,12.885506038182763,12.0,0.07379216984856352,11,267.2900085449219,0.0,False,True
2005-06-01,275.9200134277344,STOXX Europe 600,2005,6,1,200506,20052,200522,1.0322870463052198,True,1.0,1.0,1.0,14.30154096830376,14.30154096830376,13.0,0.10011853602336607,12,275.9200134277344,0.0,False,True
