date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
2004-05-01,2004,False,True,1.0,1.0,0.0,0.0,0.0
2004-06-01,2004,False,True,2.0,2.016587211649258,0.0,0.008293605824629013,-0.008225387701279896
2004-07-01,2004,False,True,3.0,2.979246048814984,0.0,-0.006917983728338739,0.00696617561791224
2004-08-01,2004,False,True,4.0,3.944337085036176,0.0,-0.013915728740956035,0.01411210902206994
2004-09-01,2004,False,True,5.0,5.013725551791815,0.0,0.00274511035836289,-0.0027375953569914735
2004-10-01,2004,False,True,6.0,6.067713626476263,0.0,0.011285604412710537,-0.01115966089447551
2004-11-01,2004,False,True,7.0,7.224519491202625,0.0,0.03207421302894642,-0.031077428952337227
2004-12-01,2004,False,True,8.0,8.356695281975151,0.0,0.044586910246893874,-0.042683772704327216
2005-01-01,2005,False,True,9.0,9.550781601655872,0.0,0.061197955739541454,-0.05766874635269437
2005-02-01,2005,False,True,10.0,10.827432708313896,0.0,0.08274327083138955,-0.07642002777616419
2005-03-01,2005,False,True,11.0,11.74139966113951,0.0,0.06739996919450086,-0.06314406140124162
2005-04-01,2005,False,True,12.0,12.46688561947645,0.0,0.03890713495637077,-0.03745006040217902
2005-05-01,2005,False,True,13.0,14.01364522194024,0.0,0.07797270938001843,-0.07233273041287236
2005-06-01,2005,False,True,14.0,15.466104434125947,0.0,0.10472174529471046,-0.09479468086941067
2005-07-01,2005,False,True,15.0,16.97674511977351,0.0,0.13178300798490072,-0.1164384047605872
2005-08-01,2005,False,True,16.0,17.964237764668926,0.0,0.12276486029180789,-0.10934155906865584
2005-09-01,2005,False,True,17.0,19.757685781132434,0.0,0.16221681065484894,-0.13957534357418933
2005-10-01,2005,False,True,18.0,20.285335884133033,0.0,0.12696310467405736,-0.11265950424417659
2005-11-01,2005,False,True,19.0,21.926829664010366,0.0,0.1540436665268614,-0.13348166191185962
2005-12-01,2005,False,True,20.0,23.700019855935484,0.0,0.18500099279677418,-0.15611885046623042
2006-01-01,2006,False,True,21.0,25.541672118899594,0.0,0.21627010089998078,-0.17781420487106547
2006-02-01,2006,False,True,22.0,27.08585645451778,0.0,0.2311752933871718,-0.18776797636278864
2006-03-01,2006,False,True,23.0,28.627771635583986,0.0,0.24468572328626026,-0.1965843414996622
2006-04-01,2006,False,True,24.0,29.802394582397582,0.0,0.24176644093323252,-0.1946955828114797
2006-05-01,2006,True,True,25.0,29.241770059770044,0.0,0.1696708023908018,-0.14505859430191415
2006-06-01,2006,False,True,26.141129209781706,30.40684477581619,0.005428046530065567,0.16949402983908413,-0.14028800414790754
2006-07-01,2006,False,True,27.562944828703028,31.91700809988698,0.020849808470482456,0.1821114111069253,-0.13641827760163305
2006-08-01,2006,False,True,29.244278552016176,33.76769780373106,0.044438519714863345,0.20598920727610937,-0.13395699280438012
2006-09-01,2006,False,True,30.769586053525497,35.44359464463077,0.06102020874225844,0.2221929187803715,-0.13187174263695411
2006-10-01,2006,False,True,32.70338177964788,37.679963303129746,0.09011272598826259,0.2559987767709915,-0.13207500982540787
2006-11-01,2006,False,True,33.58107123346302,38.51360610787871,0.08326036236977497,0.2423743905767326,-0.12807252742314978
2006-12-01,2006,False,True,35.63796231462719,40.989425754415905,0.11368632233209963,0.280919554825497,-0.13055717032611003
2007-01-01,2007,False,True,37.222857864225006,42.82658492240889,0.12796538982500016,0.29777530067905733,-0.13084692763470274
2007-02-01,2007,False,True,37.61992845988726,42.94298183823901,0.1064684841143313,0.26302887759526494,-0.12395630555891624
2007-03-01,2007,False,True,39.34046434268812,45.0241151950985,0.12401326693394643,0.2864032912885286,-0.1262357034176459
2007-04-01,2007,False,True,41.33698256690687,47.55331223837642,0.14824951574741307,0.3209253399549006,-0.13072337927394373
2007-05-01,2007,False,True,43.106128744638895,49.75895120612739,0.16503050661186203,0.3448365190845242,-0.13370101861530514
2007-06-01,2007,False,True,43.86856375385178,50.37893012147548,0.15443588825925736,0.32576131898619676,-0.12922796002070047
2007-07-01,2007,False,True,43.799130087236286,49.63356469438292,0.12305461762144332,0.27265550498417745,-0.11755018288676178
2007-08-01,2007,True,True,44.47531986703423,50.09422493962998,0.11188299667585566,0.2523556234907496,-0.11216672339710332
2007-09-01,2007,False,True,45.702462106524294,51.35006378401209,0.1146941977201048,0.25244058009785597,-0.10998236927694305
2007-10-01,2007,False,True,47.952939453145035,53.78649677860693,0.14173665364631027,0.28063087568111733,-0.1084576552638048
2007-11-01,2007,False,True,46.81517983585201,52.2843151524194,0.08872511246167458,0.21591430587021865,-0.10460374780895099
2007-12-01,2007,False,True,47.13848269003231,52.47681768311017,0.07132915204618895,0.19265494734341293,-0.10172749089539435
2008-01-01,2008,False,True,43.11291460921458,47.363347679398906,-0.04193523090634277,0.05251883731997564,-0.08974097648154822
2008-02-01,2008,False,True,43.733158808267866,47.89142087406454,-0.04927915634200286,0.041117845088359584,-0.08682686773339343
2008-03-01,2008,False,True,43.19638346041811,46.940925413381485,-0.08092801148046569,-0.0012569060982662306,-0.07977137050425331
2008-04-01,2008,False,True,46.22293674429135,50.56904119319587,-0.03702215116059682,0.05352169152491393,-0.08594397572816337
2008-05-01,2008,False,True,47.10818142620331,51.417219619506895,-0.03860854232238142,0.049331012642997774,-0.08380535208225848
2008-06-01,2008,False,True,44.236083907620355,47.19281685217277,-0.1152783218475929,-0.056143662956544604,-0.06265218187365484
2008-07-01,2008,False,True,44.57003010544463,47.274693296202166,-0.1260778410697131,-0.07304522948623204,-0.05721164966235359
2008-08-01,2008,False,True,46.092933101825444,49.01106674299152,-0.11359744034951069,-0.05747948571170158,-0.059540300489039244
2008-09-01,2008,False,True,43.291815276607636,44.54668387885625,-0.18317329666778048,-0.15949653058761792,-0.02816974223403923
2008-10-01,2008,False,True,40.271837379579296,39.634965385141555,-0.2542252337114945,-0.2660191595344157,0.016068438265282037
2008-11-01,2008,False,True,39.400262443487954,37.81141685536352,-0.2836315919365827,-0.3125196935388451,0.042020260552575905
2008-12-01,2008,False,True,39.29411649064434,37.097298172307895,-0.298319348381351,-0.3375482469230733,0.0592177443255506
2009-01-01,2009,False,True,39.62333131063774,37.02903194970767,-0.30485383665547827,-0.3503678605314443,0.07006122559330219
2009-02-01,2009,False,True,38.45717981599866,34.48355529989254,-0.33694517558623005,-0.4054559431053011,0.11523244867151217
2009-03-01,2009,False,True,39.875978058657,36.189500718083195,-0.32413596510750853,-0.38661863189689505,0.10186593535212118
