date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return
1950-09-07,99.35199216200245,Nikkei 225,1950,9,7,195009,19503,195036,1.0,False,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0
1950-09-08,98.12970564574344,Nikkei 225,1950,9,8,195009,19503,195036,0.9876974131100869,False,0.058823529411764705,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0
1950-09-11,99.41818948236674,Nikkei 225,1950,9,11,195009,19503,195037,1.0131304157914713,False,0.058823529411764705,0.1764705882352941,0.0,0.0,0.1764705882352941,0.0,0.0
1950-09-12,98.10936871842586,Nikkei 225,1950,9,12,195009,19503,195037,0.9868351981588538,False,0.058823529411764705,0.23529411764705882,0.0,0.0,0.23529411764705882,0.0,0.0
1950-09-13,96.06547594056076,Nikkei 225,1950,9,13,195009,19503,195037,0.9791672008029012,False,0.058823529411764705,0.29411764705882354,0.0,0.0,0.29411764705882354,0.0,0.0
1950-09-14,96.85252636426168,Nikkei 225,1950,9,14,195009,19503,195037,1.0081928540507923,False,0.058823529411764705,0.3529411764705882,0.0,0.0,0.3529411764705882,0.0,0.0
1950-09-15,97.86456072782998,Nikkei 225,1950,9,15,195009,19503,195037,1.0104492304079096,False,0.058823529411764705,0.4117647058823529,0.0,0.0,0.4117647058823529,0.0,0.0
1950-09-18,96.78530423614598,Nikkei 225,1950,9,18,195009,19503,195038,0.9889719375056971,False,0.058823529411764705,0.47058823529411764,0.0,0.0,0.47058823529411764,0.0,0.0
1950-09-19,96.15978193811628,Nikkei 225,1950,9,19,195009,19503,195038,0.993537011605569,False,0.058823529411764705,0.5294117647058824,0.0,0.0,0.5294117647058824,0.0,0.0
1950-09-20,99.4512854114669,Nikkei 225,1950,9,20,195009,19503,195038,1.034229523060575,False,0.058823529411764705,0.5882352941176471,0.0,0.0,0.5882352941176471,0.0,0.0
1950-09-21,98.27391887008872,Nikkei 225,1950,9,21,195009,19503,195038,0.9881613743200304,False,0.058823529411764705,0.6470588235294118,0.0,0.0,0.6470588235294118,0.0,0.0
1950-09-22,97.70856296449558,Nikkei 225,1950,9,22,195009,19503,195038,0.9942471419467814,False,0.058823529411764705,0.7058823529411764,0.0,0.0,0.7058823529411764,0.0,0.0
1950-09-25,99.13021364522191,Nikkei 225,1950,9,25,195009,19503,195039,1.0145499088062826,False,0.058823529411764705,0.7647058823529411,0.0,0.0,0.7647058823529411,0.0,0.0
1950-09-26,100.05090918755212,Nikkei 225,1950,9,26,195009,19503,195039,1.009287738909,False,0.058823529411764705,0.8235294117647058,0.0,0.0,0.8235294117647058,0.0,0.0
1950-09-27,102.03550026626505,Nikkei 225,1950,9,27,195009,19503,195039,1.0198358125361227,False,0.058823529411764705,0.8823529411764706,0.0,0.0,0.8823529411764706,0.0,0.0
