date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window
1950-09-07,99.35199216200245,Nikkei 225,1950,9,7,195009,19503,195036,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1950-09-08,98.12970564574344,Nikkei 225,1950,9,8,195009,19503,195036,0.9876974131100869,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1950-09-11,99.41818948236674,Nikkei 225,1950,9,11,195009,19503,195037,1.0131304157914713,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1950-09-12,98.10936871842586,Nikkei 225,1950,9,12,195009,19503,195037,0.9868351981588538,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1950-09-13,96.06547594056076,Nikkei 225,1950,9,13,195009,19503,195037,0.9791672008029012,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
1950-09-14,96.85252636426168,Nikkei 225,1950,9,14,195009,19503,195037,1.0081928540507923,False,0.0,0.0,0.0,1.0081928540507923,1.0081928540507923,1.0,0.008192854050792286,0
1950-09-15,97.86456072782998,Nikkei 225,1950,9,15,195009,19503,195037,1.0104492304079096,False,0.0,0.0,0.0,1.018727693478377,1.018727693478377,1.0,0.018727693478377105,0
1950-09-18,96.78530423614598,Nikkei 225,1950,9,18,195009,19503,195038,0.9889719375056971,False,0.0,0.0,0.0,1.0074931008100205,1.0074931008100205,1.0,0.007493100810020525,0
1950-09-19,96.15978193811628,Nikkei 225,1950,9,19,195009,19503,195038,0.993537011605569,False,0.0,0.0,0.0,1.0009816845920159,1.0009816845920159,1.0,0.0009816845920158634,0
1950-09-20,99.4512854114669,Nikkei 225,1950,9,20,195009,19503,195038,1.034229523060575,False,0.0,0.0,0.0,1.0352448102479714,1.0352448102479714,1.0,0.035244810247971436,0
1950-09-21,98.27391887008872,Nikkei 225,1950,9,21,195009,19503,195038,0.9881613743200304,False,0.0,0.0,0.0,1.0229889344523144,1.0229889344523144,1.0,0.022988934452314425,0
1950-09-22,97.70856296449558,Nikkei 225,1950,9,22,195009,19503,195038,0.9942471419467814,False,0.0,0.0,0.0,1.017103824322397,1.017103824322397,1.0,0.0171038243223971,0
1950-09-25,99.13021364522191,Nikkei 225,1950,9,25,195009,19503,195039,1.0145499088062826,False,0.0,0.0,0.0,1.0319025922128091,1.0319025922128091,1.0,0.03190259221280911,0
1950-09-26,100.05090918755212,Nikkei 225,1950,9,26,195009,19503,195039,1.009287738909,False,0.0,0.0,0.0,1.041486634068802,1.041486634068802,1.0,0.04148663406880204,0
1950-09-27,102.03550026626505,Nikkei 225,1950,9,27,195009,19503,195039,1.0198358125361227,False,0.0,0.0,0.0,1.0621453677010682,1.0621453677010682,1.0,0.062145367701068155,0
1950-09-28,103.0726278501257,Nikkei 225,1950,9,28,195009,19503,195039,1.0101643798595021,False,0.0,0.0,0.0,1.0729414166843925,1.0729414166843925,1.0,0.07294141668439247,0
1950-09-29,102.6003882082287,Nikkei 225,1950,9,29,195009,19503,195039,0.9954183797216883,False,0.0,0.0,0.0,1.0680256065322706,1.0680256065322706,1.0,0.06802560653227063,0
1950-10-02,102.7771443441506,Nikkei 225,1950,10,2,195010,19504,195040,1.001722762837536,False,0.0,0.0,0.0,1.0698655613567414,1.0698655613567414,1.0,0.06986556135674138,0
1950-10-03,102.13152720381844,Nikkei 225,1950,10,3,195010,19504,195040,0.993718281000586,False,0.0,0.0,0.0,1.0631449665331478,1.0631449665331478,1.0,0.06314496653314783,0
1950-10-04,103.15477684915744,Nikkei 225,1950,10,4,195010,19504,195040,1.0100189400213018,False,0.0,0.0,0.0,1.0737965521867925,1.0737965521867925,1.0,0.07379655218679249,0
1950-10-05,103.81711328259031,Nikkei 225,1950,10,5,195010,19504,195040,1.0064208023483139,False,0.0,0.0,0.0,1.0806911876106846,1.0806911876106846,1.0,0.08069118761068461,0
1950-10-06,102.32573927812469,Nikkei 225,1950,10,6,195010,19504,195040,0.9856346034164319,False,0.0,0.0,0.0,1.06516663011629,1.06516663011629,1.0,0.06516663011629009,0
1950-10-09,102.95331028320834,Nikkei 225,1950,10,9,195010,19504,195041,1.006133070813961,False,0.0,0.0,0.0,1.0716993724874615,1.0716993724874615,1.0,0.0716993724874615,1
1950-10-10,101.97661570296268,Nikkei 225,1950,10,10,195010,19504,195041,0.9905132280102609,False,0.0,0.0,0.0,1.0615324048991264,1.0615324048991264,1.0,0.06153240489912637,1
1950-10-11,102.09561885634048,Nikkei 225,1950,10,11,195010,19504,195041,1.0011669651180075,False,0.0,0.0,0.0,1.0627711761872782,1.0627711761872782,1.0,0.06277117618727823,1
1950-10-12,101.6603719487304,Nikkei 225,1950,10,12,195010,19504,195041,0.9957368698825116,False,0.0,0.0,0.0,1.0582404443780757,1.0582404443780757,1.0,0.05824044437807574,1
