date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag,segment_reference_high,drawdown_from_reference_high,threshold_hit
1950-01-03,198.9,Dow Jones,1950,1,3,195001,19501,195001,1.0,False,0.04,0.04,0.0,0.0,0.04,0.0,0.0,198.9,True,198.9,0.0,False
1950-01-04,200.2,Dow Jones,1950,1,4,195001,19501,195001,1.0065359477124183,False,0.04,0.08,0.0,0.0,0.08,0.0,0.0,200.2,True,200.2,0.0,False
1950-01-05,200.6,Dow Jones,1950,1,5,195001,19501,195001,1.001998001998002,False,0.04,0.12,0.0,0.0,0.12,0.0,0.0,200.6,True,200.6,0.0,False
1950-01-06,201.0,Dow Jones,1950,1,6,195001,19501,195001,1.0019940179461615,False,0.04,0.16,0.0,0.0,0.16,0.0,0.0,201.0,True,201.0,0.0,False
1950-01-07,201.9,Dow Jones,1950,1,7,195001,19501,195001,1.0044776119402985,False,0.04,0.2,0.0,0.0,0.2,0.0,0.0,201.9,True,201.9,0.0,False
1950-01-09,202.0,Dow Jones,1950,1,9,195001,19501,195002,1.0004952947003467,False,0.04,0.24,0.0,0.0,0.24,0.0,0.0,202.0,True,202.0,0.0,False
1950-01-10,201.2,Dow Jones,1950,1,10,195001,19501,195002,0.996039603960396,False,0.04,0.28,0.0,0.0,0.28,0.0,0.0,202.0,False,202.0,-0.003960396039603964,False
1950-01-11,201.6,Dow Jones,1950,1,11,195001,19501,195002,1.0019880715705767,False,0.04,0.32,0.0,0.0,0.32,0.0,0.0,202.0,False,202.0,-0.001980198019801982,False
1950-01-12,197.9,Dow Jones,1950,1,12,195001,19501,195002,0.9816468253968255,False,0.04,0.36,0.0,0.0,0.36,0.0,0.0,202.0,False,202.0,-0.020297029702970315,False
1950-01-13,196.8,Dow Jones,1950,1,13,195001,19501,195002,0.9944416371905003,False,0.04,0.4,0.0,0.0,0.4,0.0,0.0,202.0,False,202.0,-0.025742574257425654,False
1950-01-14,196.9,Dow Jones,1950,1,14,195001,19501,195002,1.0005081300813008,False,0.04,0.44,0.0,0.0,0.44,0.0,0.0,202.0,False,202.0,-0.02524752475247527,False
1950-01-16,197.2,Dow Jones,1950,1,16,195001,19501,195003,1.0015236160487557,False,0.04,0.48,0.0,0.0,0.48,0.0,0.0,202.0,False,202.0,-0.023762376237623783,False
1950-01-17,198.8,Dow Jones,1950,1,17,195001,19501,195003,1.0081135902636917,False,0.04,0.52,0.0,0.0,0.52,0.0,0.0,202.0,False,202.0,-0.015841584158415745,False
1950-01-18,199.5,Dow Jones,1950,1,18,195001,19501,195003,1.0035211267605633,False,0.04,0.56,0.0,0.0,0.56,0.0,0.0,202.0,False,202.0,-0.012376237623762387,False
1950-01-19,199.8,Dow Jones,1950,1,19,195001,19501,195003,1.0015037593984963,False,0.04,0.6,0.0,0.0,0.6,0.0,0.0,202.0,False,202.0,-0.01089108910891079,False
1950-01-20,200.1,Dow Jones,1950,1,20,195001,19501,195003,1.0015015015015014,False,0.04,0.64,0.0,0.0,0.64,0.0,0.0,202.0,False,202.0,-0.009405940594059414,False
1950-01-21,200.1,Dow Jones,1950,1,21,195001,19501,195003,1.0,False,0.04,0.68,0.0,0.0,0.68,0.0,0.0,202.0,False,202.0,-0.009405940594059414,False
1950-01-23,200.4,Dow Jones,1950,1,23,195001,19501,195004,1.0014992503748126,False,0.04,0.72,0.0,0.0,0.72,0.0,0.0,202.0,False,202.0,-0.007920792079207928,False
1950-01-24,199.6,Dow Jones,1950,1,24,195001,19501,195004,0.996007984031936,False,0.04,0.76,0.0,0.0,0.76,0.0,0.0,202.0,False,202.0,-0.011881188118811892,False
1950-01-25,198.4,Dow Jones,1950,1,25,195001,19501,195004,0.9939879759519039,False,0.04,0.8,0.0,0.0,0.8,0.0,0.0,202.0,False,202.0,-0.017821782178217838,False
1950-01-26,198.5,Dow Jones,1950,1,26,195001,19501,195004,1.0005040322580645,False,0.04,0.84,0.0,0.0,0.84,0.0,0.0,202.0,False,202.0,-0.017326732673267342,False
1950-01-27,199.1,Dow Jones,1950,1,27,195001,19501,195004,1.003022670025189,False,0.04,0.88,0.0,0.0,0.88,0.0,0.0,202.0,False,202.0,-0.01435643564356437,False
1950-01-28,200.1,Dow Jones,1950,1,28,195001,19501,195004,1.0050226017076846,False,0.04,0.92,0.0,0.0,0.92,0.0,0.0,202.0,False,202.0,-0.009405940594059414,False
1950-01-30,201.4,Dow Jones,1950,1,30,195001,19501,195005,1.006496751624188,False,0.04,0.96,0.0,0.0,0.96,0.0,0.0,202.0,False,202.0,-0.002970297029702973,False
1950-01-31,201.8,Dow Jones,1950,1,31,195001,19501,195005,1.0019860973187686,False,0.04,1.0,0.0,0.0,1.0,0.0,0.0,202.0,False,202.0,-0.00099009900990088,False
1950-02-01,201.9,Dow Jones,1950,2,1,195002,19501,195005,1.0004955401387512,False,0.045454545454545456,1.0454545454545454,0.0,0.0,1.0454545454545454,0.0,0.0,202.0,False,202.0,-0.0004950495049504955,False
1950-02-02,204.1,Dow Jones,1950,2,2,195002,19501,195005,1.0108964834076275,False,0.045454545454545456,1.0909090909090908,0.0,0.0,1.0909090909090908,0.0,0.0,204.1,True,204.1,0.0,False
1950-02-03,204.5,Dow Jones,1950,2,3,195002,19501,195005,1.0019598236158747,False,0.045454545454545456,1.1363636363636365,0.0,0.0,1.1363636363636365,0.0,0.0,204.5,True,204.5,0.0,False
1950-02-04,205.0,Dow Jones,1950,2,4,195002,19501,195005,1.0024449877750612,False,0.045454545454545456,1.1818181818181819,0.0,0.0,1.1818181818181819,0.0,0.0,205.0,True,205.0,0.0,False
1950-02-06,204.6,Dow Jones,1950,2,6,195002,19501,195006,0.9980487804878049,False,0.045454545454545456,1.2272727272727273,0.0,0.0,1.2272727272727273,0.0,0.0,205.0,False,205.0,-0.0019512195121951237,False
1950-02-07,203.5,Dow Jones,1950,2,7,195002,19501,195006,0.9946236559139785,False,0.045454545454545456,1.2727272727272727,0.0,0.0,1.2727272727272727,0.0,0.0,205.0,False,205.0,-0.007317073170731714,False
1950-02-08,202.7,Dow Jones,1950,2,8,195002,19501,195006,0.9960687960687961,False,0.045454545454545456,1.3181818181818181,0.0,0.0,1.3181818181818181,0.0,0.0,205.0,False,205.0,-0.011219512195121961,False
1950-02-09,203.8,Dow Jones,1950,2,9,195002,19501,195006,1.005426739023187,False,0.045454545454545456,1.3636363636363638,0.0,0.0,1.3636363636363638,0.0,0.0,205.0,False,205.0,-0.00585365853658526,False
1950-02-10,203.5,Dow Jones,1950,2,10,195002,19501,195006,0.9985279685966634,False,0.045454545454545456,1.4090909090909092,0.0,0.0,1.4090909090909092,0.0,0.0,205.0,False,205.0,-0.007317073170731714,False
1950-02-11,203.4,Dow Jones,1950,2,11,195002,19501,195006,0.9995085995085995,False,0.045454545454545456,1.4545454545454546,0.0,0.0,1.4545454545454546,0.0,0.0,205.0,False,205.0,-0.007804878048780495,False
1950-02-14,202.0,Dow Jones,1950,2,14,195002,19501,195007,0.9931170108161258,False,0.045454545454545456,1.5,0.0,0.0,1.5,0.0,0.0,205.0,False,205.0,-0.014634146341463428,False
1950-02-15,201.9,Dow Jones,1950,2,15,195002,19501,195007,0.9995049504950495,False,0.045454545454545456,1.5454545454545454,0.0,0.0,1.5454545454545454,0.0,0.0,205.0,False,205.0,-0.015121951219512209,False
1950-02-16,201.7,Dow Jones,1950,2,16,195002,19501,195007,0.9990094105993065,False,0.045454545454545456,1.590909090909091,0.0,0.0,1.590909090909091,0.0,0.0,205.0,False,205.0,-0.01609756097560977,False
1950-02-17,203.2,Dow Jones,1950,2,17,195002,19501,195007,1.0074367873078829,False,0.045454545454545456,1.6363636363636365,0.0,0.0,1.6363636363636365,0.0,0.0,205.0,False,205.0,-0.008780487804878057,False
1950-02-18,204.0,Dow Jones,1950,2,18,195002,19501,195007,1.0039370078740157,False,0.045454545454545456,1.6818181818181819,0.0,0.0,1.6818181818181819,0.0,0.0,205.0,False,205.0,-0.004878048780487809,False
1950-02-20,203.5,Dow Jones,1950,2,20,195002,19501,195008,0.9975490196078431,False,0.045454545454545456,1.7272727272727273,0.0,0.0,1.7272727272727273,0.0,0.0,205.0,False,205.0,-0.007317073170731714,False
1950-02-21,203.4,Dow Jones,1950,2,21,195002,19501,195008,0.9995085995085995,False,0.045454545454545456,1.7727272727272727,0.0,0.0,1.7727272727272727,0.0,0.0,205.0,False,205.0,-0.007804878048780495,False
