horizon_years,contribution_interval_days,window_stride_days,window_number,start_date,end_date,final_relative_advantage_theoretical,mean_relative_advantage_theoretical,median_relative_advantage_theoretical,annual_return_btd_theoretical,annual_return_dca,annual_alpha_theoretical,theoretical_win,final_relative_advantage_implementable,mean_relative_advantage_implementable,median_relative_advantage_implementable,annual_return_btd_implementable,annual_alpha_implementable,implementable_win,implementable_minus_theoretical_annual_alpha,implementable_minus_theoretical_annual_return
1,15,0,0,1994-07-04,1995-07-04,0.13852052423389227,0.2232205204618725,0.1521016047576198,-0.012605325456317762,-0.09665792933621287,0.0840526038798951,True,0.06085839988364339,0.05885111561295131,0.02366377418740817,-0.08000319339412654,0.01665473594208633,True,-0.06739786793780878,-0.06739786793780878
1,15,2804,1,2002-03-08,2003-03-08,0.07601698367247756,0.09846154831454412,0.035066094301434036,0.03059649020275157,-0.002414994751585686,0.033011484954337256,True,0.0420163656225534,0.014981442378126396,-0.0009304252808097768,-0.0020789442309798734,0.00033605052060581286,True,-0.03267543443373144,-0.03267543443373144
1,15,5608,2,2009-11-10,2010-11-10,0.07028739071580947,0.12148637708856351,0.07611531608479516,0.09752731108196366,0.06815832925444343,0.029368981827520235,True,0.040180193896859784,0.008110794818334825,0.0,0.06663300923559534,-0.0015253200188480864,False,-0.03089430184636832,-0.03089430184636832
1,15,8412,3,2017-07-15,2018-07-15,0.06915102007464813,0.138495690546622,0.07312849290182522,0.022464887474627826,-0.004124700559340999,0.026589588033968825,True,0.0388071557735401,0.0020265441477985134,0.0,-0.006890648155146284,-0.002765947595805285,False,-0.02935553562977411,-0.02935553562977411
1,15,11217,4,2025-03-20,2026-03-20,0.06250132583641732,0.1260003029428529,0.07182583303696743,0.20798923337070163,0.18428562803292503,0.0237036053377766,True,0.035285162508787105,0.0010394313590437229,0.0,0.1770254512525382,-0.007260176780386818,False,-0.03096378211816342,-0.03096378211816342
1,30,0,0,1994-07-04,1995-07-04,0.2470112204510242,0.36483462591158383,0.2470112204510242,0.03925031537557144,-0.09724468290249844,0.13649499827806988,True,0.12041117006861035,0.18122891136476227,0.14315862255654332,-0.06632573339480863,0.030918949507689808,True,-0.10557604877038007,-0.10557604877038007
1,30,2804,1,2002-03-08,2003-03-08,0.14782463621150943,0.14680515226774704,0.06887726759575208,0.05474353831734424,-0.004715601071391351,0.05945913938873559,True,0.07718384142263002,0.07890491105843814,-0.006244670424762511,-0.01038463328560335,-0.005669032214212,False,-0.0651281716029476,-0.0651281716029476
1,30,5608,2,2009-11-10,2010-11-10,0.13157345702594436,0.17163735918142872,0.060462508797006764,0.10936688034082676,0.06204175372981058,0.04732512661101618,True,0.08065129689113837,0.04625350030279458,0.0,0.05941063072925745,-0.002631123000553126,False,-0.0499562496115693,-0.0499562496115693
1,30,8412,3,2017-07-15,2018-07-15,0.12857814259219613,0.23743983174686648,0.15162329001337638,0.03370708623479324,-0.008212188617150562,0.0419192748519438,True,0.07626484308895387,0.013492333620127658,0.00016759910441366266,-0.014759298495462758,-0.006547109878312196,False,-0.048466384730255996,-0.048466384730255996
1,30,11217,4,2025-03-20,2026-03-20,0.11857883074728748,0.20293956066011493,0.13115892397570317,0.21651060754782647,0.17815352457207423,0.038357082975752244,True,0.0742240831431682,0.013194038884916718,0.006817495654816597,0.16824021845956905,-0.009913306112505182,False,-0.048270389088257426,-0.048270389088257426
1,45,0,0,1994-07-04,1995-07-04,0.3377361963737462,0.4676694340507207,0.39407457284740244,0.066717551807838,-0.10302576993669121,0.16974332174452922,True,0.2068020904546537,0.44339816553935785,0.3394891520950194,-0.03775785067103876,0.06526791926565245,True,-0.10447540247887677,-0.10447540247887677
1,45,2804,1,2002-03-08,2003-03-08,0.20237700035373107,0.2045455605434065,0.08171894580018613,0.060421709122078227,-0.008046604181006556,0.06846831330308478,True,0.09987160282886953,0.24831465268237388,0.12082978062359295,-0.03027845365575177,-0.022231849474745213,False,-0.09070016277783,-0.09070016277783
