date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
1994-07-04,1994,False,False,0.05,0.05,0.0,0.0,0.0
1994-07-05,1994,False,False,0.1,0.1,0.0,0.0,0.0
1994-07-06,1994,False,False,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0
1994-07-07,1994,False,False,0.2,0.2,0.0,0.0,0.0
1994-07-08,1994,False,False,0.25,0.25,0.0,0.0,0.0
1994-07-11,1994,False,False,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0
1994-07-12,1994,False,False,0.35000000000000003,0.35000000000000003,0.0,0.0,0.0
1994-07-13,1994,True,False,0.4,0.4,0.0,0.0,0.0
1994-07-14,1994,False,False,0.46828738056184754,0.45,0.040638623470772295,0.0,0.040638623470772295
1994-07-15,1994,False,False,0.5248899997396446,0.5,0.04977999947928913,0.0,0.04977999947928913
1994-07-18,1994,False,False,0.5712866776016039,0.55,0.0387030501847343,0.0,0.0387030501847343
1994-07-19,1994,True,False,0.6035200083313808,0.6000000000000001,0.005866680552301107,0.0,0.005866680552301107
1994-07-20,1994,False,False,0.6790489342780381,0.65,0.04469066812005851,0.0,0.04469066812005873
1994-07-21,1994,False,False,0.7259181752083137,0.7000000000000001,0.03702596458330509,0.0,0.03702596458330509
1994-07-22,1994,False,False,0.7709494580777563,0.75,0.02793261077034148,0.0,0.027932610770341704
1994-07-25,1994,False,False,0.8220864999289497,0.8,0.027608124911187026,0.0,0.027608124911187026
1994-07-26,1994,False,False,0.8850612377651703,0.8500000000000001,0.04124851501784743,0.0,0.04124851501784743
1994-07-27,1994,False,False,0.9464160803613346,0.9,0.05157342262370501,0.0,0.05157342262370501
1994-07-28,1994,False,False,1.012817519666905,0.9500000000000001,0.06612370491253139,0.0,0.06612370491253139
1994-07-29,1994,False,True,1.054390949235458,1.0,0.05439094923545795,0.0,0.05439094923545795
1994-08-01,1994,False,False,1.0901902836305255,1.0317437977272046,0.04476568847925333,-0.011245527178095571,0.05664825515023275
1994-08-02,1994,False,False,1.1584030987424896,1.1130198830796678,0.06573085084309027,0.023978292433294524,0.040774847199718245
1994-08-03,1994,False,False,1.2145601550486496,1.1758730993201896,0.07441859869688217,0.04019543401401404,0.0329007065055118
1994-08-04,1994,False,False,1.2522441752518594,1.2104969579809146,0.06672651965899123,0.031164075317075435,0.03448766805707493
1994-08-05,1994,False,False,1.3135568596778142,1.2812286880147863,0.07899313473534741,0.05243785086928865,0.02523216344235868
1994-08-08,1994,False,False,1.374386690714906,1.3512225511979208,0.0900308236704428,0.07165926474317841,0.017143097187394707
1994-08-09,1994,False,False,1.4143447946205028,1.389321524704051,0.08433100920905212,0.0651465022731057,0.018011143908378102
1994-08-10,1994,False,False,1.4507983174779004,1.4220650130032213,0.07639875167715182,0.05508049351851896,0.020205338161015662
1994-08-11,1994,False,False,1.4865820759571982,1.4537850085739505,0.06848086709423629,0.04490797491252696,0.02255977822705635
1994-08-12,1994,False,False,1.543035074662984,1.5170904657875044,0.07544868840147356,0.05736608221553352,0.017101556868602374
1994-08-15,1994,False,False,1.6026967120173428,1.5852991672349859,0.08417718754114345,0.07240826018837287,0.010974297559684487
1994-08-16,1994,False,False,1.6606761504685665,1.6509372357831271,0.09130147030791513,0.08490161208605485,0.00589902176433732
1994-08-17,1994,False,False,1.7391690699885802,1.7479227444093386,0.1111357947149263,0.11672842003929973,-0.005008044233508979
