date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
1950-01-03,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-04,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-05,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-06,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-07,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-09,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-10,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-11,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-12,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-13,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-14,1950,False,True,0.0,1.0,0.0,0.0,-1.0
1950-01-16,1950,False,False,0.0,1.0042042042042045,0.0,0.004204204204204531,-1.0
1950-01-17,1950,False,False,0.0,1.0126126126126127,0.0,0.012612612612612706,-1.0
1950-01-18,1950,False,False,0.0,1.0120120120120124,0.0,0.012012012012012407,-1.0
1950-01-19,1950,False,False,0.0,1.0132132132132134,0.0,0.013213213213213448,-1.0
1950-01-20,1950,False,False,0.0,1.015015015015015,0.0,0.01501501501501501,-1.0
1950-01-21,1950,False,False,0.0,1.0174174174174175,0.0,0.017417417417417536,-1.0
1950-01-23,1950,False,False,0.0,1.0162162162162163,0.0,0.016216216216216273,-1.0
1950-01-24,1950,False,False,0.0,1.0126126126126125,0.0,0.012612612612612484,-1.0
1950-01-25,1950,False,False,0.0,1.0054054054054051,0.0,0.005405405405405128,-1.0
1950-01-26,1950,False,False,0.0,1.0048048048048046,0.0,0.004804804804804608,-1.0
1950-01-27,1950,False,False,0.0,1.0102102102102102,0.0,0.01021021021021018,-1.0
1950-01-28,1950,False,False,0.0,1.0150150150150148,0.0,0.015015015015014788,-1.0
1950-01-30,1950,False,False,0.0,1.022222222222222,0.0,0.02222222222222192,-1.0
1950-01-31,1950,False,False,0.0,1.024024024024024,0.0,0.024024024024023927,-1.0
1950-02-01,1950,True,False,1.0,1.024024024024024,0.0,0.024024024024023927,-0.02346041055718462
1950-02-02,1950,False,False,1.0105571847507333,1.0348348348348348,0.010557184750733306,0.03483483483483485,-0.02346041055718462
1950-02-03,1950,False,False,1.014076246334311,1.0384384384384384,0.014076246334310927,0.038438438438438416,-0.02346041055718462
1950-02-04,1950,False,False,1.0175953079178888,1.0420420420420422,0.01759530791788877,0.042042042042042205,-0.02346041055718473
1950-02-06,1950,False,False,1.0158357771261,1.0402402402402404,0.01583577712609996,0.04024024024024042,-0.02346041055718473
