date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
1950-01-03,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-04,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-05,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-06,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-09,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-10,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-11,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-12,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-13,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-16,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-17,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-18,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-19,1950,False,False,0.0,0.0,0.0,0.0,
1950-01-20,1950,False,True,0.0,1.0,0.0,0.0,-1.0
1950-01-23,1950,False,False,0.0,1.0160453985222462,0.0,0.01604539852224618,-1.0
1950-01-24,1950,False,False,0.0,1.0263274885080969,0.0,0.026327488508096852,-1.0
1950-01-25,1950,False,False,0.0,1.0493794877273916,0.0,0.04937948772739165,-1.0
1950-01-26,1950,False,False,0.0,1.0625558485340278,0.0,0.06255584853402785,-1.0
1950-01-27,1950,False,False,0.0,1.0521264118064801,0.0,0.052126411806480144,-1.0
1950-01-30,1950,False,False,0.0,1.066141434765109,0.0,0.06614143476510903,-1.0
1950-01-31,1950,False,False,0.0,1.0732698654821038,0.0,0.07326986548210379,-1.0
1950-02-01,1950,True,False,1.0,1.0759867923302517,0.0,0.07598679233025174,-0.07062056232650227
1950-02-02,1950,False,False,0.9922117535611474,1.0676067420266333,-0.007788246438852564,0.0676067420266333,-0.07062056232650227
1950-02-03,1950,False,False,0.9926164622299847,1.0680422032090438,-0.007383537770015325,0.06804220320904375,-0.07062056232650227
1950-02-06,1950,False,True,0.9915351126080801,2.0668786852979832,-0.008464887391919862,0.03343934264899162,-0.5202741604231456
1950-02-07,1950,False,False,1.0008047567337734,2.0862014804467073,0.0008047567337734485,0.04310074022335364,-0.5202741604231456
1950-02-08,1950,False,False,1.0024323559201855,2.0895942499248905,0.002432355920185536,0.044797124962445256,-0.5202741604231456
1950-02-09,1950,False,False,1.018831988327048,2.1237796763787333,0.01883198832704802,0.061889838189366664,-0.5202741604231456
1950-02-10,1950,False,False,1.0113559994723444,2.108195798592834,0.011355999472344447,0.05409789929641695,-0.5202741604231456
