date,year,investment_signal_a,investment_signal_b,wealth_a,wealth_b,wealth_return_a,wealth_return_b,relative_advantage
1950-01-03,1950,False,False,0.0,0.047619047619047616,0.0,0.0,-1.0
1950-01-04,1950,False,False,0.0,0.09523809523809523,0.0,0.0,-1.0
1950-01-05,1950,False,False,0.0,0.14285714285714285,0.0,0.0,-1.0
1950-01-06,1950,False,False,0.0,0.19047619047619047,0.0,0.0,-1.0
1950-01-09,1950,False,False,0.0,0.23809523809523808,0.0,0.0,-1.0
1950-01-10,1950,False,False,0.0,0.2857142857142857,0.0,0.0,-1.0
1950-01-11,1950,False,False,0.0,0.3333333333333333,0.0,0.0,-1.0
1950-01-12,1950,False,False,0.0,0.38095238095238093,0.0,0.0,-1.0
1950-01-13,1950,False,False,0.0,0.42857142857142855,0.0,0.0,-1.0
1950-01-16,1950,False,False,0.0,0.47619047619047616,0.0,0.0,-1.0
1950-01-17,1950,False,False,0.0,0.5238095238095237,0.0,0.0,-1.0
1950-01-18,1950,False,False,0.0,0.5714285714285714,0.0,0.0,-1.0
1950-01-19,1950,False,False,0.0,0.6190476190476191,0.0,0.0,-1.0
1950-01-20,1950,False,False,0.0,0.6666666666666666,0.0,0.0,-1.0
1950-01-23,1950,False,False,0.0,0.7142857142857142,0.0,0.0,-1.0
1950-01-24,1950,False,False,0.0,0.7619047619047619,0.0,0.0,-1.0
1950-01-25,1950,False,False,0.0,0.8095238095238095,0.0,0.0,-1.0
1950-01-26,1950,False,False,0.0,0.8571428571428571,0.0,0.0,-1.0
1950-01-27,1950,False,False,0.0,0.9047619047619047,0.0,0.0,-1.0
1950-01-30,1950,False,False,0.0,0.9523809523809523,0.0,0.0,-1.0
1950-01-31,1950,False,True,0.0,1.0,0.0,0.0,-1.0
1950-02-01,1950,True,False,1.0,1.0525314479941423,0.0,0.0024109028515639785,-0.04990962321767578
1950-02-02,1950,False,False,0.9922117535611474,1.0947234860144643,-0.007788246438852564,-0.004796830895941628,-0.0936416672912802
1950-02-03,1950,False,False,0.9926164622299847,1.1451292191822495,-0.007383537770015325,-0.0042354615806524665,-0.1331838838774685
1950-02-06,1950,False,False,0.9915351126080801,1.1940451321800134,-0.008464887391919862,-0.0049623898499887575,-0.1695999708170185
1950-02-07,1950,False,False,1.0008047567337734,1.2533382419277352,0.0008047567337734485,0.0026705935421882376,-0.20148869375081457
1950-02-08,1950,False,False,1.0024323559201855,1.304969961296843,0.002432355920185536,0.003823047151417791,-0.23183491907814036
1950-02-09,1950,False,False,1.018831988327048,1.3714111085202667,0.01883198832704802,0.01586008038538278,-0.2570922154580231
1950-02-10,1950,False,False,1.0113559994723444,1.4139161945885723,0.011355999472344447,0.009940138991837433,-0.28471291060738335
1950-02-13,1950,False,False,1.0165179674567526,1.4690912298264804,0.016517967456752602,0.013166365397572655,-0.30806341579153185
1950-02-14,1950,False,False,1.0219897409385452,1.524576854818278,0.02198974093854522,0.016384569878852062,-0.32965679118855484
1950-02-15,1950,False,False,1.0135794424620588,1.5661452661085833,0.013579442462058777,0.010416300715214932,-0.3528190108568219
1950-02-16,1950,False,False,1.002057521445966,1.6045941779486455,0.0020575214459659374,0.0028713612179034342,-0.37550719352165285
1950-02-17,1950,False,False,1.0126505523775156,1.6652140245870988,0.012650552377515556,0.009220620961878145,-0.3918796398387233
1950-02-20,1950,False,False,1.0182908731903622,1.7208686235787534,0.018290873190362156,0.012275660928678267,-0.4082692547019052
1950-02-21,1950,False,False,1.017023837181171,1.7695983801337982,0.017023837181171064,0.01119907436217038,-0.42527985524926026
1950-02-22,1950,False,False,1.0214306366060826,1.8240163351422747,0.021430636606082576,0.013342408412374773,-0.44001014852402065
1950-02-23,1950,False,False,1.0149413110666698,1.8675105822127418,0.014941311066669849,0.009465179574454918,-0.45652714328177746
1950-02-24,1950,False,False,1.0177499621726342,1.9203263432729143,0.017749962172634248,0.010698075406797125,-0.4700119770069764
1950-02-27,1950,False,False,1.0119943666381574,1.9645561777476668,0.01199436663815745,0.007464706537264831,-0.48487379587261625
1950-02-28,1950,False,True,1.0142920576091292,2.0168596852038383,0.014292057609129216,0.008429842601919146,-0.49709339472139946
1950-03-01,1950,False,False,1.0247326851297385,2.0810985155529504,0.024732685129738474,0.018409911866337447,-0.5076001076011216
