date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,all_time_high,all_time_high_flag
1950-01-03,16.063609855325677,S&P 500,1950,1,3,195001,19501,195001,1.0,False,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,16.063609855325677,True
1950-01-04,16.3143196681779,S&P 500,1950,1,4,195001,19501,195001,1.0156073146142246,False,0.047619047619047616,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,16.3143196681779,True
1950-01-05,16.031570221919786,S&P 500,1950,1,5,195001,19501,195001,0.9826686339357665,False,0.047619047619047616,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,16.3143196681779,False
1950-01-06,16.310450740937625,S&P 500,1950,1,6,195001,19501,195001,1.0173957082904161,False,0.047619047619047616,0.19047619047619047,0.0,0.0,0.19047619047619047,0.0,0.0,16.3143196681779,False
1950-01-09,16.308931132432143,S&P 500,1950,1,9,195001,19501,195002,0.9999068322188259,False,0.047619047619047616,0.23809523809523808,0.0,0.0,0.23809523809523808,0.0,0.0,16.3143196681779,False
1950-01-10,16.185132827138208,S&P 500,1950,1,10,195001,19501,195002,0.9924091711290786,False,0.047619047619047616,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,16.3143196681779,False
1950-01-11,16.061795904664077,S&P 500,1950,1,11,195001,19501,195002,0.9923796162940766,False,0.047619047619047616,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,16.3143196681779,False
1950-01-12,15.894853249088436,S&P 500,1950,1,12,195001,19501,195002,0.989606227313151,False,0.047619047619047616,0.38095238095238093,0.0,0.0,0.38095238095238093,0.0,0.0,16.3143196681779,False
1950-01-13,15.865372565033514,S&P 500,1950,1,13,195001,19501,195002,0.998145268560022,False,0.047619047619047616,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,16.3143196681779,False
1950-01-16,16.004305023402242,S&P 500,1950,1,16,195001,19501,195003,1.0087569616029648,False,0.047619047619047616,0.47619047619047616,0.0,0.0,0.47619047619047616,0.0,0.0,16.3143196681779,False
1950-01-17,16.104172297458987,S&P 500,1950,1,17,195001,19501,195003,1.0062400256625148,False,0.047619047619047616,0.5238095238095237,0.0,0.0,0.5238095238095237,0.0,0.0,16.3143196681779,False
1950-01-18,16.21345166808197,S&P 500,1950,1,18,195001,19501,195003,1.0067857800205122,False,0.047619047619047616,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,16.3143196681779,False
1950-01-19,15.947038908920211,S&P 500,1950,1,19,195001,19501,195003,0.9835684119201945,False,0.047619047619047616,0.6190476190476191,0.0,0.0,0.6190476190476191,0.0,0.0,16.3143196681779,False
1950-01-20,15.704441060908174,S&P 500,1950,1,20,195001,19501,195003,0.9847872793565245,True,0.047619047619047616,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,16.3143196681779,False
1950-01-23,15.956425076299572,S&P 500,1950,1,23,195001,19501,195004,1.0160453985222462,False,0.047619047619047616,0.047619047619047616,0.0,0.6773635990148308,0.7249826466338785,0.6666666666666666,0.014975705287429975,16.3143196681779,False
1950-01-24,16.117899552465314,S&P 500,1950,1,24,195001,19501,195004,1.0101197151237582,False,0.047619047619047616,0.09523809523809523,0.0,0.6842183256720644,0.7794564209101597,0.6666666666666666,0.02303655244458458,16.3143196681779,False
1950-01-25,16.479918315540832,S&P 500,1950,1,25,195001,19501,195004,1.022460666285772,False,0.047619047619047616,0.14285714285714285,0.0,0.6995863251515945,0.8424434680087374,0.6666666666666666,0.04066546048138142,16.479918315540832,True
1950-01-26,16.686845697225912,S&P 500,1950,1,26,195001,19501,195004,1.012556335396999,False,0.047619047619047616,0.19047619047619047,0.0,0.7083705656893519,0.8988467561655423,0.6666666666666666,0.04865454885979936,16.686845697225912,True
1950-01-27,16.523057222839668,S&P 500,1950,1,27,195001,19501,195004,0.9901845754819035,True,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.9395128459662248,0.9395128459662248,0.9047619047619047,0.03840893501530118,16.686845697225912,False
1950-01-30,16.743155324860727,S&P 500,1950,1,30,195001,19501,195005,1.0133206645146045,False,0.047619047619047616,0.047619047619047616,0.0,0.9520277813945022,0.9996468290135498,0.9047619047619047,0.049629170464227323,16.743155324860727,True
1950-01-31,16.85510334491254,S&P 500,1950,1,31,195001,19501,195005,1.0066861961129625,False,0.047619047619047616,0.09523809523809523,0.0,0.9583932258458944,1.0536313210839896,0.9047619047619047,0.053631321083989825,16.85510334491254,True
1950-02-01,16.89777116246608,S&P 500,1950,2,1,195002,19501,195005,1.0025314479941423,False,0.05,0.14523809523809522,0.0,0.9608193484550616,1.1060574436931567,0.9047619047619047,0.0533880416125303,16.89777116246608,True
1950-02-02,16.766167156385457,S&P 500,1950,2,2,195002,19501,195005,0.9922117535611474,False,0.05,0.19523809523809524,0.0,0.9533362505860759,1.148574345824171,0.9047619047619047,0.044158496203791975,16.89777116246608,False
1950-02-03,16.773005830858935,S&P 500,1950,2,3,195002,19501,195005,1.000407885380701,False,0.05,0.24523809523809526,0.0,0.9537251025055822,1.1989631977436774,0.9047619047619047,0.04257669369015438,16.89777116246608,False
1950-02-06,16.75473343240137,S&P 500,1950,2,6,195002,19501,195006,0.9989106068022735,True,0.05,0.29523809523809524,0.29523809523809524,1.247924216104507,1.247924216104507,1.2,0.03993684675375597,16.89777116246608,False
1950-02-07,16.91136975759483,S&P 500,1950,2,7,195002,19501,195006,1.0093487804998764,False,0.05,0.05,0.0,1.2595907856813484,1.3095907856813485,1.2,0.04767262854507881,16.91136975759483,True
1950-02-08,16.93887255619104,S&P 500,1950,2,8,195002,19501,195006,1.0016262904182471,False,0.05,0.1,0.0,1.2616392461070143,1.3616392461070144,1.2,0.04741480469770343,16.93887255619104,True
1950-02-09,17.21598979175076,S&P 500,1950,2,9,195002,19501,195006,1.016359839454512,False,0.05,0.15000000000000002,0.0,1.2822794616228366,1.4322794616228367,1.2,0.06094774935024927,17.21598979175076,True
1950-02-10,17.089662242870833,S&P 500,1950,2,10,195002,19501,195006,0.9926621965737654,True,0.05,0.2,0.2,1.4728703469959503,1.4728703469959503,1.4,0.05205024785425039,17.21598979175076,False
1950-02-13,17.17688799661934,S&P 500,1950,2,13,195002,19501,195007,1.0051040068849162,False,0.05,0.05,0.0,1.4803878873876064,1.5303878873876064,1.4,0.055439922336280256,17.21598979175076,False
1950-02-14,17.269348772767522,S&P 500,1950,2,14,195002,19501,195007,1.0053828595823866,False,0.05,0.1,0.0,1.4883566075128798,1.5883566075128799,1.4,0.05890440500858651,17.269348772767522,True
1950-02-15,17.127233473703818,S&P 500,1950,2,15,195002,19501,195007,0.9917706625227345,False,0.05,0.15000000000000002,0.0,1.4761084187031381,1.6261084187031383,1.4,0.04910220561492795,17.269348772767522,False
1950-02-16,16.93253868902187,S&P 500,1950,2,16,195002,19501,195007,0.9886324440557858,True,0.05,0.2,0.2,1.6593286736738049,1.6593286736738049,1.5999999999999999,0.03708042104612819,17.269348772767522,False
