date,price,index_name,year,month,day,month_key,quarter_key,week_key,return_factor,investment_signal,cash_inflow,cash_balance,contribution,invested_wealth,wealth,total_contribution,wealth_return,dip_window,running_window_peak,drawdown_from_window_peak,threshold_hit,fallback_execution
1950-01-03,16.063609855325677,S&P 500,1950,1,3,195001,19501,195001,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.063609855325677,0.0,False,False
1950-01-04,16.3143196681779,S&P 500,1950,1,4,195001,19501,195001,1.0156073146142246,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,0.0,False,False
1950-01-05,16.031570221919786,S&P 500,1950,1,5,195001,19501,195001,0.9826686339357665,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.017331366064233467,False,False
1950-01-06,16.310450740937625,S&P 500,1950,1,6,195001,19501,195001,1.0173957082904161,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.00023714916214512272,False,False
1950-01-09,16.308931132432143,S&P 500,1950,1,9,195001,19501,195002,0.9999068322188259,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.000330294848657986,False,False
1950-01-10,16.185132827138208,S&P 500,1950,1,10,195001,19501,195002,0.9924091711290786,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.007918616507906262,False,False
1950-01-11,16.061795904664077,S&P 500,1950,1,11,195001,19501,195002,0.9923796162940766,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.015478657317619438,False,False
1950-01-12,15.894853249088436,S&P 500,1950,1,12,195001,19501,195002,0.989606227313151,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.02571154835881151,False,False
1950-01-13,15.865372565033514,S&P 500,1950,1,13,195001,19501,195002,0.998145268560022,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.027518591781677926,False,False
1950-01-16,16.004305023402242,S&P 500,1950,1,16,195001,19501,195003,1.0087569616029648,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.019002609430313067,False,False
1950-01-17,16.104172297458987,S&P 500,1950,1,17,195001,19501,195003,1.0062400256625148,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.012881160538298131,False,False
1950-01-18,16.21345166808197,S&P 500,1950,1,18,195001,19501,195003,1.0067857800205122,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.0061827892396078,False,False
1950-01-19,15.947038908920211,S&P 500,1950,1,19,195001,19501,195003,0.9835684119201945,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.02251278427344383,False,False
1950-01-20,15.704441060908174,S&P 500,1950,1,20,195001,19501,195003,0.9847872793565245,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.03738302421886053,False,False
1950-01-23,15.956425076299572,S&P 500,1950,1,23,195001,19501,195004,1.0160453985222462,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.02193745121817281,False,False
1950-01-24,16.117899552465314,S&P 500,1950,1,24,195001,19501,195004,1.0101197151237582,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.3143196681779,-0.0120397368512839,False,False
1950-01-25,16.479918315540832,S&P 500,1950,1,25,195001,19501,195004,1.022460666285772,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.479918315540832,0.0,False,False
1950-01-26,16.686845697225912,S&P 500,1950,1,26,195001,19501,195004,1.012556335396999,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.686845697225912,0.0,False,False
1950-01-27,16.523057222839668,S&P 500,1950,1,27,195001,19501,195004,0.9901845754819035,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.686845697225912,-0.009815424518096472,False,False
1950-01-30,16.743155324860727,S&P 500,1950,1,30,195001,19501,195005,1.0133206645146045,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.743155324860727,0.0,False,False
1950-01-31,16.85510334491254,S&P 500,1950,1,31,195001,19501,195005,1.0066861961129625,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.85510334491254,0.0,False,False
1950-02-01,16.89777116246608,S&P 500,1950,2,1,195002,19501,195005,1.0025314479941423,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,16.89777116246608,0.0,False,True
1950-02-02,16.766167156385457,S&P 500,1950,2,2,195002,19501,195005,0.9922117535611474,False,0.0,0.0,0.0,0.9922117535611474,0.9922117535611474,1.0,-0.007788246438852564,1,16.766167156385457,0.0,False,False
1950-02-03,16.773005830858935,S&P 500,1950,2,3,195002,19501,195005,1.000407885380701,False,0.0,0.0,0.0,0.9926164622299847,0.9926164622299847,1.0,-0.007383537770015325,1,16.773005830858935,0.0,False,False
1950-02-06,16.75473343240137,S&P 500,1950,2,6,195002,19501,195006,0.9989106068022735,False,0.0,0.0,0.0,0.9915351126080801,0.9915351126080801,1.0,-0.008464887391919862,1,16.773005830858935,-0.001089393197726496,False,False
1950-02-07,16.91136975759483,S&P 500,1950,2,7,195002,19501,195006,1.0093487804998764,False,0.0,0.0,0.0,1.0008047567337734,1.0008047567337734,1.0,0.0008047567337734485,1,16.91136975759483,0.0,False,False
1950-02-08,16.93887255619104,S&P 500,1950,2,8,195002,19501,195006,1.0016262904182471,False,0.0,0.0,0.0,1.0024323559201855,1.0024323559201855,1.0,0.002432355920185536,1,16.93887255619104,0.0,False,False
1950-02-09,17.21598979175076,S&P 500,1950,2,9,195002,19501,195006,1.016359839454512,False,0.0,0.0,0.0,1.018831988327048,1.018831988327048,1.0,0.01883198832704802,1,17.21598979175076,0.0,False,False
1950-02-10,17.089662242870833,S&P 500,1950,2,10,195002,19501,195006,0.9926621965737654,False,0.0,0.0,0.0,1.0113559994723444,1.0113559994723444,1.0,0.011355999472344447,1,17.21598979175076,-0.007337803426234579,False,False
1950-02-13,17.17688799661934,S&P 500,1950,2,13,195002,19501,195007,1.0051040068849162,False,0.0,0.0,0.0,1.0165179674567526,1.0165179674567526,1.0,0.016517967456752602,1,17.21598979175076,-0.0022712487405259774,False,False
1950-02-14,17.269348772767522,S&P 500,1950,2,14,195002,19501,195007,1.0053828595823866,False,0.0,0.0,0.0,1.0219897409385452,1.0219897409385452,1.0,0.02198974093854522,1,17.269348772767522,0.0,False,False
1950-02-15,17.127233473703818,S&P 500,1950,2,15,195002,19501,195007,0.9917706625227345,False,0.0,0.0,0.0,1.0135794424620588,1.0135794424620588,1.0,0.013579442462058777,1,17.269348772767522,-0.008229337477265508,False,False
1950-02-16,16.93253868902187,S&P 500,1950,2,16,195002,19501,195007,0.9886324440557858,False,0.0,0.0,0.0,1.002057521445966,1.002057521445966,1.0,0.0020575214459659374,1,17.269348772767522,-0.01950334596732306,False,False
1950-02-17,17.111537301620125,S&P 500,1950,2,17,195002,19501,195007,1.0105712802956301,False,0.0,0.0,0.0,1.0126505523775156,1.0126505523775156,1.0,0.012650552377515556,1,17.269348772767522,-0.009138241008616044,False,False
1950-02-20,17.2068461519985,S&P 500,1950,2,20,195002,19501,195008,1.005569859019584,False,0.0,0.0,0.0,1.0182908731903622,1.0182908731903622,1.0,0.018290873190362156,1,17.269348772767522,-0.0036192807031369956,False,False
1950-02-21,17.185436067460586,S&P 500,1950,2,21,195002,19501,195008,0.9987557229053606,False,0.0,0.0,0.0,1.017023837181171,1.017023837181171,1.0,0.017023837181171064,1,17.269348772767522,-0.004859054409698471,False,False
1950-02-22,17.25990115570163,S&P 500,1950,2,22,195002,19501,195008,1.0043330345502282,False,0.0,0.0,0.0,1.0214306366060826,1.0214306366060826,1.0,0.021430636606082576,1,17.269348772767522,-0.0005470743101089193,False,False
1950-02-23,17.150246017737885,S&P 500,1950,2,23,195002,19501,195008,0.9936468270023944,False,0.0,0.0,0.0,1.0149413110666698,1.0149413110666698,1.0,0.014941311066669849,1,17.269348772767522,-0.006896771649979816,False,False
1950-02-24,17.197705961401677,S&P 500,1950,2,24,195002,19501,195008,1.0027673039567309,False,0.0,0.0,0.0,1.0177499621726342,1.0177499621726342,1.0,0.017749962172634248,1,17.269348772767522,-0.004148553156724688,False,False
1950-02-27,17.100449225156378,S&P 500,1950,2,27,195002,19501,195009,0.9943447843297484,False,0.0,0.0,0.0,1.0119943666381574,1.0119943666381574,1.0,0.01199436663815745,1,17.269348772767522,-0.009780307864155624,False,False
1950-02-28,17.139275081385925,S&P 500,1950,2,28,195002,19501,195009,1.0022704582621391,False,0.0,0.0,0.0,1.0142920576091292,1.0142920576091292,1.0,0.014292057609129216,1,17.269348772767522,-0.0075320553828128745,False,False
1950-03-01,17.31569841602173,S&P 500,1950,3,1,195003,19501,195009,1.0102935120533427,False,0.0,0.0,0.0,1.0247326851297385,1.0247326851297385,1.0,0.024732685129738474,1,17.31569841602173,0.0,False,False
1950-03-02,17.26354772313454,S&P 500,1950,3,2,195003,19501,195009,0.9969882420198001,False,0.0,0.0,0.0,1.0216464382877275,1.0216464382877275,1.0,0.0216464382877275,1,17.31569841602173,-0.003011757980199925,False,False
1950-03-03,17.417491302801093,S&P 500,1950,3,3,195003,19501,195009,1.0089172620909348,True,1.0,1.0,1.0,2.0307567273422094,2.0307567273422094,2.0,0.015378363671104678,1,17.417491302801093,0.0,False,True
1950-03-06,17.244839773803676,S&P 500,1950,3,6,195003,19501,195010,0.9900874628845285,False,0.0,0.0,0.0,2.0106267759099365,2.0106267759099365,2.0,0.005313387954968274,2,17.244839773803676,0.0,False,False
1950-03-07,17.201697098697245,S&P 500,1950,3,7,195003,19501,195010,0.9974982269668885,False,0.0,0.0,0.0,2.005596644062313,2.005596644062313,2.0,0.002798322031156486,2,17.244839773803676,-0.0025017730331114985,False,False
1950-03-08,16.974982143533918,S&P 500,1950,3,8,195003,19501,195010,0.986820198387257,False,0.0,0.0,0.0,1.9791632781783886,1.9791632781783886,2.0,-0.010418360910805724,2,17.244839773803676,-0.01564860177359806,False,False
1950-03-09,16.96436149058864,S&P 500,1950,3,9,195003,19501,195010,0.9993743349562625,False,0.0,0.0,0.0,1.9779249848993832,1.9779249848993832,2.0,-0.011037507550308412,2,17.244839773803676,-0.01626447603422243,False,False
1950-03-10,16.98416265816725,S&P 500,1950,3,10,195003,19501,195010,1.0011672215066623,False,0.0,0.0,0.0,1.9802336614803224,1.9802336614803224,2.0,-0.009883169259838787,2,17.244839773803676,-0.015116238773781765,False,False
1950-03-13,16.957134756837682,S&P 500,1950,3,13,195003,19501,195011,0.9984086409278133,False,0.0,0.0,0.0,1.9770823986780766,1.9770823986780766,2.0,-0.011458800660961721,2,17.244839773803676,-0.01668354248225845,False,False
1950-03-14,16.91823302706606,S&P 500,1950,3,14,195003,19501,195011,0.9977058783615589,False,0.0,0.0,0.0,1.972546731166288,1.972546731166288,2.0,-0.013726634416855954,2,17.244839773803676,-0.018939390044885207,False,False
1950-03-15,17.153013365171088,S&P 500,1950,3,15,195003,19501,195011,1.0138773557338656,False,0.0,0.0,0.0,1.9999204638563566,1.9999204638563566,2.0,-3.9768071821710826e-05,2,17.244839773803676,-0.005324862964054877,False,False
1950-03-16,17.405596509271096,S&P 500,1950,3,16,195003,19501,195011,1.0147252927939108,False,0.0,0.0,0.0,2.0293698782511753,2.0293698782511753,2.0,0.01468493912558766,2,17.405596509271096,0.0,False,False
1950-03-17,17.201825001349352,S&P 500,1950,3,17,195003,19501,195011,0.9882927592965168,False,0.0,0.0,0.0,2.0056115566100905,2.0056115566100905,2.0,0.002805778305045248,2,17.405596509271096,-0.011707240703483168,False,False
1950-03-20,17.411599601086795,S&P 500,1950,3,20,195003,19501,195012,1.0121949037221916,False,0.0,0.0,0.0,2.0300697964470653,2.0300697964470653,2.0,0.015034898223532656,2,17.411599601086795,0.0,False,False
1950-03-21,17.120660177229347,S&P 500,1950,3,21,195003,19501,195012,0.983290482751551,False,0.0,0.0,0.0,1.9961483101677777,1.9961483101677777,2.0,-0.0019258449161111413,2,17.411599601086795,-0.016709517248449046,False,False
