date,price
1994-07-01,4505.247671554893
1994-07-04,4619.416148445855
1994-07-05,4724.97987523427
1994-07-06,4684.352852495778
1994-07-07,4661.859128289316
1994-07-08,4620.3543794946945
1994-07-11,4670.5483388779785
1994-07-12,4668.404302621986
1994-07-13,4734.192924867424
1994-07-14,4581.880103840945
1994-07-15,4715.511033611461
1994-07-18,4709.922794069198
1994-07-19,4770.582086345663
1994-07-20,4761.487569987144
1994-07-21,4731.708583077566
1994-07-22,4773.941828470909
1994-07-25,4847.987092216697
1994-07-26,4833.0031691513
1994-07-27,4822.381520261657
1994-07-28,4884.956948098452
1994-07-29,4811.670594782522
1994-08-01,4684.857213037036
1994-08-02,4720.879473076573
1994-08-03,4666.806134456931
1994-08-04,4510.729065780673
1994-08-05,4447.560883688042
1994-08-08,4412.710267531502
1994-08-09,4321.322238831769
1994-08-10,4209.092554937053
1994-08-11,4214.186451789944
1994-08-12,4285.15638295101
1994-08-15,4269.559538818054
1994-08-16,4215.111064324776
1994-08-17,4246.757834952413
1994-08-18,4304.306675722774
1994-08-19,4283.480513457752
1994-08-22,4328.062160046792
1994-08-23,4412.501059278047
1994-08-24,4398.512635853264
1994-08-25,4336.957939378376
1994-08-26,4366.583421105291
1994-08-29,4388.496567209374
1994-08-30,4478.6216454327005
1994-08-31,4378.660591693827
1994-09-01,4329.204660184138
1994-09-02,4266.726214140593
1994-09-05,4137.88410469996
1994-09-06,4149.5935652434
1994-09-07,4191.5092384524605
1994-09-08,4138.414107464698
1994-09-09,4245.265219739453
1994-09-12,4310.9096348635685
1994-09-13,4362.266277079793
1994-09-14,4396.340271232625
1994-09-15,4475.081171499379
1994-09-16,4371.46788574246
1994-09-19,4422.475411542273
1994-09-20,4473.18002279282
1994-09-21,4335.472651585454
1994-09-22,4365.039234289232
1994-09-23,4347.798362409534
1994-09-26,4411.818672867514
1994-09-27,4379.497021605673
1994-09-28,4380.467908497765
1994-09-29,4410.009635682873
1994-09-30,4343.385720991993
1994-10-03,4392.853006945027
1994-10-04,4386.973432894604
1994-10-05,4428.470449841251
1994-10-06,4389.481796881909
1994-10-07,4478.610339296523
1994-10-10,4530.156298128185
1994-10-11,4518.147168598013
1994-10-12,4572.349653631242
1994-10-13,4679.788015568524
1994-10-14,4835.787412059372
1994-10-17,4703.324493254519
1994-10-18,4781.316706918667
1994-10-19,4824.1627837907945
1994-10-20,4818.668809804279
1994-10-21,4734.744382770808
1994-10-24,4845.774730192153
1994-10-25,4739.567333602522
1994-10-26,4790.816566624851
1994-10-27,4907.106664211696
1994-10-28,4770.449078190743
1994-10-31,4747.153264790717
1994-11-01,4639.141014876418
1994-11-02,4662.128935579744
1994-11-03,4793.596425855172
1994-11-04,4974.152268590631
1994-11-07,4820.120355858943
1994-11-08,4773.118265519097
1994-11-09,4836.607897630043
1994-11-10,4978.817112244406
1994-11-11,5019.468877229837
1994-11-14,4955.229040352861
1994-11-15,4984.543168418583
1994-11-16,4985.7937197629535
1994-11-17,4970.275540686974
1994-11-18,4907.697051915507
1994-11-21,4944.745389060256
1994-11-22,4974.959890970359
1994-11-23,4969.372597265832
1994-11-24,4952.305428318329
1994-11-25,4841.742676157295
1994-11-28,4802.197141384503
1994-11-29,4910.322613556305
1994-11-30,4896.200990912879
1994-12-01,4773.572826379056
1994-12-02,4892.3121069835715
1994-12-05,4941.949023736829
1994-12-06,5135.901352435758
1994-12-07,5144.512322832434
1994-12-08,5104.771322217992
1994-12-09,4976.207482299004
1994-12-12,5099.013766090886
1994-12-13,5343.326232650372
1994-12-14,5267.845841163118
1994-12-15,5209.70870092788
1994-12-16,5268.8142700801845
1994-12-19,5193.50664521704
1994-12-20,5171.118826760519
1994-12-21,5141.48523531831
1994-12-22,5162.119515567728
1994-12-23,5267.753474359062
1994-12-26,5272.745541884315
1994-12-27,5363.6332162494
1994-12-28,5326.176276401804
1994-12-29,5360.643146060904
1994-12-30,5161.080192465014
1995-01-02,5030.889623579997
1995-01-03,5106.29081855558
1995-01-04,5055.114910459149
1995-01-05,5110.969196554934
1995-01-06,5163.947206003489
1995-01-09,5291.238126754683
1995-01-10,5372.0830158983745
1995-01-11,5474.339210584875
1995-01-12,5466.352048138741
1995-01-13,5401.04449117581
1995-01-16,5333.321960477435
1995-01-17,5289.583504879697
1995-01-18,5185.947616815709
1995-01-19,5137.921404695421
1995-01-20,5132.189435997093
1995-01-23,5158.322212502327
1995-01-24,5129.772646516817
1995-01-25,4957.913803814391
1995-01-26,4954.191346695177
1995-01-27,4977.064100676316
1995-01-30,5077.965757104838
1995-01-31,5133.882984893269
1995-02-01,5077.5466277879195
1995-02-02,5014.582760089097
1995-02-03,5202.248702859247
1995-02-06,5276.486592492622
1995-02-07,5456.32984922525
1995-02-08,5672.649976303341
1995-02-09,5592.804554204768
1995-02-10,5634.82289733858
1995-02-13,5684.611141327595
1995-02-14,5745.320768238757
1995-02-15,5804.827994474416
1995-02-16,5829.183666116979
1995-02-17,5850.699893431297
1995-02-20,5697.721140862589
1995-02-21,5683.908280978587
1995-02-22,5611.016621860816
1995-02-23,5626.859609140735
1995-02-24,5582.773288053896
1995-02-27,5648.381429575055
1995-02-28,5735.428097416292
1995-03-01,5770.558426271923
1995-03-02,5806.68525187069
1995-03-03,5819.608106055033
1995-03-06,5776.064460998951
1995-03-07,5762.15501287824
1995-03-08,5714.117743721112
1995-03-09,5757.329151484318
1995-03-10,5761.960144056698
1995-03-13,5825.768727790208
1995-03-14,5691.223728709391
1995-03-15,5786.081616324189
1995-03-16,5710.3297982927115
1995-03-17,5638.452794543989
1995-03-20,5621.540445329605
1995-03-21,5567.882412475947
1995-03-22,5600.215380914467
1995-03-23,5545.68468952045
1995-03-24,5442.94076165672
1995-03-27,5363.65178054734
1995-03-28,5494.847007272463
1995-03-29,5502.25162712668
1995-03-30,5390.789505044275
1995-03-31,5394.56865802816
1995-04-03,5248.464763697447
1995-04-04,5423.263770618911
1995-04-05,5279.3722522706585
1995-04-06,5327.993683553868
1995-04-07,5383.345438715733
1995-04-10,5247.542491247532
1995-04-11,5278.884716328281
1995-04-12,5377.448171912868
1995-04-13,5425.881090883159
1995-04-14,5454.432561975953
1995-04-17,5551.467640359645
1995-04-18,5570.63256759848
1995-04-19,5607.552049942129
1995-04-20,5597.8548493255585
1995-04-21,5664.994733375156
1995-04-24,5572.874840541881
1995-04-25,5655.976585435311
1995-04-26,5607.849771939887
1995-04-27,5501.856608664822
1995-04-28,5541.1944471119705
1995-05-01,5715.794350888399
1995-05-02,5818.7967095316635
1995-05-03,5768.2099160385615
1995-05-04,5844.358673290191
1995-05-05,5799.960472668468
1995-05-08,5790.211111166309
1995-05-09,5802.740263132399
1995-05-10,5568.748468584218
1995-05-11,5591.062848681642
1995-05-12,5491.417602753867
1995-05-15,5425.897169313365
1995-05-16,5286.70001323426
1995-05-17,5147.1655641273555
1995-05-18,5063.29485271877
1995-05-19,5141.92837513493
1995-05-22,5301.37872553834
1995-05-23,5301.88931603168
1995-05-24,5410.088593288169
1995-05-25,5387.404973362604
1995-05-26,5208.012505291717
1995-05-29,5224.958238364679
1995-05-30,5269.937347159268
1995-05-31,5232.312682858323
1995-06-01,5263.748482114833
1995-06-02,5321.203100970499
1995-06-05,5242.026123396826
1995-06-06,5107.321378025373
1995-06-07,5089.820168758566
1995-06-08,5073.30972283143
1995-06-09,5043.980096206086
1995-06-12,5137.239708936426
1995-06-13,5302.224830531784
1995-06-14,5265.503989453777
1995-06-15,5335.095718230324
1995-06-16,5429.209733181118
1995-06-19,5502.378216364277
1995-06-20,5610.1931858542885
1995-06-21,5574.088261658385
1995-06-22,5651.919816273435
1995-06-23,5864.90305630152
1995-06-26,5953.63485389099
1995-06-27,5890.8119874216945
1995-06-28,5958.880761205494
1995-06-29,6099.187203349875
1995-06-30,6143.209159945915
1995-07-03,6084.56999514325
1995-07-04,6259.382312178729
1995-07-05,6123.5114677973725
1995-07-06,6182.652287088169
1995-07-07,6184.252809831978
1995-07-10,6056.125315322347
1995-07-11,6193.933237892379
1995-07-12,6236.270202200856
1995-07-13,6110.019181126019
1995-07-14,6179.955203984825
1995-07-17,6135.503931275727
1995-07-18,5932.181509294775
1995-07-19,5862.29831065364
1995-07-20,5893.41517694486
1995-07-21,5964.518359646224
1995-07-24,5985.6113221869255
1995-07-25,5993.775094289998
1995-07-26,6048.021939976582
1995-07-27,6028.412425229576
1995-07-28,6160.875410532362
1995-07-31,6180.779704052793
1995-08-01,6216.984717843461
1995-08-02,6281.25247323459
1995-08-03,6166.2468325016
1995-08-04,6091.377679619489
1995-08-07,6264.750105492216
