date,price
1971-02-08,98.39821945330384
1971-02-09,98.80110754908513
1971-02-10,98.8393012939555
1971-02-11,99.55856246543617
1971-02-12,97.8382110302135
1971-02-15,99.3600455695106
1971-02-16,99.53364898132489
1971-02-17,98.01982201534364
1971-02-18,96.28509001848198
1971-02-19,94.647064604502
1971-02-22,93.7795727438613
1971-02-23,95.33842654693831
1971-02-24,96.54306243063806
1971-02-25,95.88259804875094
1971-02-26,95.22338659169365
1971-03-01,97.78341712331766
1971-03-02,99.02998168904502
1971-03-03,98.00876140883622
1971-03-04,97.85783530436716
1971-03-05,97.33774412746911
1971-03-08,97.58391149858564
1971-03-09,98.79639949387897
1971-03-10,98.4777000137604
1971-03-11,99.01738300314686
1971-03-12,99.82783021662199
1971-03-15,100.93778709386024
1971-03-16,100.1304161088119
1971-03-17,99.87897921490409
1971-03-18,102.6234040313492
1971-03-19,102.41523157204959
1971-03-22,102.50578890897673
1971-03-23,103.1673137376137
1971-03-24,102.41560136426826
1971-03-25,101.927060614014
1971-03-26,104.31274428206827
1971-03-29,106.205479033214
1971-03-30,104.68536147467758
1971-03-31,104.82780298295818
1971-04-01,103.06828516563115
1971-04-02,101.0073351814174
1971-04-05,101.05956365193099
1971-04-06,103.21060030330369
1971-04-07,103.14614964250562
1971-04-08,105.26433096158637
1971-04-09,103.8229603182617
1971-04-12,104.06406986716522
1971-04-13,104.2278675153109
1971-04-14,104.39932205873215
1971-04-15,105.85964185460261
1971-04-16,106.73345977099484
1971-04-19,105.99616549045257
1971-04-20,104.1300583005872
1971-04-21,103.40406138585485
1971-04-22,103.42496107695196
1971-04-23,102.70823323392686
1971-04-26,100.66354266438333
1971-04-27,98.34234077978672
1971-04-28,99.47307149018121
1971-04-29,99.86595030371262
1971-04-30,99.12718819533882
1971-05-03,99.76673057603846
1971-05-04,100.48308594365065
1971-05-05,100.24197807199042
1971-05-06,99.71345113233943
1971-05-07,101.32058517828142
1971-05-10,102.54362715055704
1971-05-11,104.59622784149236
1971-05-12,106.08623446914109
1971-05-13,106.5080747049472
1971-05-14,105.91506422448987
1971-05-17,105.47688574635706
1971-05-18,104.6838819599838
1971-05-19,104.82644738722797
1971-05-20,105.17335129725103
1971-05-21,106.89412814555122
1971-05-24,108.90886284410153
1971-05-25,108.93466334301982
1971-05-26,109.56223319596465
1971-05-27,107.88905989422642
1971-05-28,106.9578351308166
1971-05-31,105.45140435814422
1971-06-01,105.68264922103062
1971-06-02,104.96807800077504
1971-06-03,103.92671101494402
1971-06-04,103.93559453932757
1971-06-07,101.38656358662452
1971-06-08,101.30139392039786
1971-06-09,101.97211928059558
1971-06-10,103.732887782551
1971-06-11,102.14540091735016
1971-06-14,101.59420670183235
1971-06-15,98.85623974940518
1971-06-16,100.67935769788141
1971-06-17,100.44007752807576
1971-06-18,100.77843946439309
1971-06-21,98.75292057969449
1971-06-22,98.43590159263023
1971-06-23,97.64115364736394
1971-06-24,96.06269989013636
1971-06-25,94.55299958743892
1971-06-28,93.34603006759815
1971-06-29,92.25259638566133
1971-06-30,90.08259702074776
1971-07-01,91.68780828076059
1971-07-02,91.63366073925533
1971-07-05,91.75222427681913
1971-07-06,91.85152291083546
1971-07-07,91.48753511655707
1971-07-08,91.3011948358803
1971-07-09,91.87242069790234
1971-07-12,91.4293641309051
1971-07-13,92.89073039529853
1971-07-14,92.50472276311751
1971-07-15,93.83319428089258
1971-07-16,92.57493247874928
1971-07-19,92.8134871617887
1971-07-20,93.55651490320017
1971-07-21,95.10522334804166
1971-07-22,96.71434401496717
1971-07-23,95.34792269524242
1971-07-26,94.41033586846007
1971-07-27,96.287509539155
1971-07-28,95.69395217109165
1971-07-29,93.66715238333592
1971-07-30,94.95823038073404
1971-08-02,95.6114024562205
1971-08-03,93.98281818261198
1971-08-04,93.14059072515897
1971-08-05,94.63431742009988
1971-08-06,93.96495075727984
1971-08-09,93.165477347024
1971-08-10,92.54998307142188
1971-08-11,94.06105833738326
1971-08-12,91.89839976879468
1971-08-13,92.18413909991379
1971-08-16,92.13351181835
1971-08-17,92.5008643455769
1971-08-18,93.18874596033066
1971-08-19,93.01708788945537
1971-08-20,93.5247780762607
1971-08-23,93.86044833116802
1971-08-24,95.42516798407902
1971-08-25,92.42160691874626
1971-08-26,92.07548509318427
1971-08-27,92.02993332534845
1971-08-30,90.27716057710322
1971-08-31,91.81641586013633
1971-09-01,92.34951926101218
1971-09-02,90.22564846869555
1971-09-03,89.8327432422038
1971-09-06,90.60201540385712
1971-09-07,90.67705948560553
1971-09-08,89.75435036185092
1971-09-09,90.43621564305691
1971-09-10,90.7856346273683
1971-09-13,89.67842608428228
1971-09-14,89.39994071898941
1971-09-15,90.93750292116715
1971-09-16,92.36658768085213
1971-09-17,91.21717919186229
1971-09-20,90.47045702604838
1971-09-21,92.17009950022836
1971-09-22,92.90465411317818
1971-09-23,92.98606649841098
1971-09-24,92.62819498498443
1971-09-27,92.8949898260641
1971-09-28,94.05868515222852
1971-09-29,91.24134930564617
1971-09-30,92.31338787098728
1971-10-01,91.24285686257812
1971-10-04,89.71667476026172
1971-10-05,88.97450052014966
1971-10-06,87.7386531288315
1971-10-07,86.61403220789872
1971-10-08,86.70112338978808
1971-10-11,86.24794357385028
1971-10-12,87.41256206628006
1971-10-13,85.69249892529812
1971-10-14,86.63160685122821
1971-10-15,85.30525642229564
1971-10-18,85.53032783246142
1971-10-19,85.19889795158285
1971-10-20,86.30807801251935
1971-10-21,84.92273192733387
1971-10-22,85.05871310209508
1971-10-25,86.88246683670985
1971-10-26,88.41607594562775
1971-10-27,88.16772502100888
1971-10-28,89.13263757875775
1971-10-29,90.49402727463092
1971-11-01,91.19388599338303
1971-11-02,92.74398433138548
1971-11-03,94.07315773768565
1971-11-04,91.41116673900326
1971-11-05,92.29520140601936
1971-11-08,96.88536583265103
1971-11-09,96.52606279875297
1971-11-10,96.25542291953163
1971-11-11,96.43743642043559
1971-11-12,95.54174975250204
1971-11-15,95.24681451450849
1971-11-16,95.2364762116203
1971-11-17,97.9314762275451
1971-11-18,97.73631056184257
1971-11-19,98.60075678220352
1971-11-22,98.46307793760019
1971-11-23,97.36475897896689
1971-11-24,96.62469559119299
1971-11-25,95.30271184571978
1971-11-26,97.17458080918195
1971-11-29,96.97005521800797
