date,price
1950-01-03,199.31809269477029
1950-01-04,199.8863981089121
1950-01-05,201.1109838770042
1950-01-06,199.32993091932792
1950-01-09,200.8571997519041
1950-01-10,201.4129460953968
1950-01-11,202.9857069608162
1950-01-12,203.58091462641488
1950-01-13,205.91070787843088
1950-01-16,204.1538614429815
1950-01-17,207.69836933502458
1950-01-18,210.15588887645134
1950-01-19,209.03255047783838
1950-01-20,210.41916470685723
1950-01-23,211.38198535297735
1950-01-24,207.97587762192745
1950-01-25,209.22634457182235
1950-01-26,208.13675980151675
1950-01-27,207.7136054681597
1950-01-30,206.59855509901365
1950-01-31,205.83003694926546
1950-02-01,206.0403955670486
1950-02-02,206.29992906426736
1950-02-03,203.3358679473623
1950-02-06,202.88644259076025
1950-02-07,200.37902949894905
1950-02-08,198.0418418522802
1950-02-09,197.45728286347352
1950-02-10,199.13592350837786
1950-02-13,200.4010805290196
1950-02-14,199.32098388459534
1950-02-15,198.0476209804896
1950-02-16,196.56381124569893
1950-02-17,196.89747264615227
1950-02-20,198.72487395850763
1950-02-21,198.8265424916915
1950-02-22,200.20745064783873
1950-02-23,200.8765355291811
1950-02-24,203.83691381693754
1950-02-27,200.05586850193765
1950-02-28,196.11316131196978
1950-03-01,195.81036596017745
1950-03-02,197.06503392316725
1950-03-03,196.36468684135676
1950-03-06,197.22762015142737
1950-03-07,195.10733019676562
1950-03-08,192.85250572174053
1950-03-09,191.60926240165622
1950-03-10,193.2125295810547
1950-03-13,194.5610853196979
1950-03-14,193.3129302910073
1950-03-15,193.711688196556
1950-03-16,192.58911610387713
1950-03-17,192.6913248764595
1950-03-20,190.72712469043026
1950-03-21,190.7076207301216
1950-03-22,189.44368646398726
1950-03-23,189.42826347259492
1950-03-24,188.3225136574866
1950-03-27,186.92163169289674
1950-03-28,187.18679918705172
1950-03-29,186.65051946734968
1950-03-30,186.75243535222873
1950-03-31,186.0736485729279
1950-04-03,187.22537647256044
1950-04-04,185.8433487406217
1950-04-05,187.26921663947834
1950-04-06,189.71842488280282
1950-04-07,189.29877092119654
1950-04-10,192.52891970283454
1950-04-11,196.3440558907696
1950-04-12,197.23930151711292
1950-04-13,194.7780044142905
1950-04-14,191.87639307456334
1950-04-17,191.62138674285507
1950-04-18,194.94799184241495
1950-04-19,196.0816272442976
1950-04-20,197.5659261238047
1950-04-21,197.1625775919765
1950-04-24,195.84024690371643
1950-04-25,196.60025613922446
1950-04-26,194.6064108132439
1950-04-27,194.30870185730043
1950-04-28,195.32094704503714
1950-05-01,195.45407910057534
1950-05-02,196.4973258870703
1950-05-03,195.73310945572473
1950-05-04,196.91550995871106
1950-05-05,197.74116576586854
1950-05-08,194.7324806242631
1950-05-09,192.879419525933
1950-05-10,191.6234405882761
1950-05-11,192.886179094539
1950-05-12,193.50629240814294
1950-05-15,194.09319292422344
1950-05-16,194.47843400255564
1950-05-17,195.72445026130717
1950-05-18,197.55728808980916
1950-05-19,196.58576610346557
1950-05-22,193.70282200233763
1950-05-23,195.0010067881764
1950-05-24,194.6796026946656
1950-05-25,194.83612005166643
1950-05-26,194.58082806924097
1950-05-29,192.60052907509458
1950-05-30,189.92078399602744
1950-05-31,191.7337557072743
1950-06-01,193.80104656873092
1950-06-02,195.5896567300217
1950-06-05,196.04360434468038
1950-06-06,196.61117611728034
1950-06-07,195.89684529825382
1950-06-08,196.09011763650196
1950-06-09,195.40755334376155
1950-06-12,194.46697923996675
1950-06-13,194.91270782979012
1950-06-14,198.14988918378899
1950-06-15,194.70198673907126
1950-06-16,195.88435781421518
1950-06-19,197.2127629507923
1950-06-20,195.01691581180464
1950-06-21,195.665012478097
1950-06-22,195.92051458780142
1950-06-23,195.12516087454765
1950-06-26,194.27333725571012
1950-06-27,191.76055359860962
1950-06-28,194.96219460574875
1950-06-29,199.4268609491633
1950-06-30,202.5239453746582
1950-07-03,202.03967568721419
1950-07-04,202.65764372806728
1950-07-05,203.4543282476556
1950-07-06,201.95778399398492
1950-07-07,201.53091793805703
1950-07-10,202.62331008221452
1950-07-11,201.88197044516767
1950-07-12,198.60253955223538
1950-07-13,196.2912178045685
1950-07-14,196.83420023803276
1950-07-17,196.2716497842952
1950-07-18,195.78279944001446
1950-07-19,198.38858707580994
1950-07-20,198.6159660329341
1950-07-21,197.3339551052725
1950-07-24,197.2792712802803
1950-07-25,201.4337409709598
1950-07-26,199.35738005137958
1950-07-27,202.83951561981857
1950-07-28,205.70647115350428
1950-07-31,205.4636946460276
1950-08-01,204.87876225821813
1950-08-02,207.72956791329045
1950-08-03,208.28238853799076
1950-08-04,207.3051542194902
1950-08-07,210.99788698012824
1950-08-08,211.4198140240904
1950-08-09,212.16010089923748
1950-08-10,212.30992285064318
1950-08-11,211.77505615655988
1950-08-14,212.09717820065384
1950-08-15,211.424644853612
1950-08-16,212.51874398542284
1950-08-17,214.73334507681878
1950-08-18,217.03234241036006
1950-08-21,219.57736273407082
1950-08-22,222.79488996160768
1950-08-23,224.48780946978547
1950-08-24,223.27826316354535
1950-08-25,225.40511359977504
1950-08-28,221.97656727729824
1950-08-29,220.55228692519307
1950-08-30,221.23588782525184
1950-08-31,217.80207947680506
1950-09-01,220.94407728121732
1950-09-04,218.8933921862581
1950-09-05,215.87417102117445
1950-09-06,214.3911412053419
1950-09-07,212.91308237397558
1950-09-08,212.9323098711777
1950-09-11,212.68537102474698
1950-09-12,214.85195590188923
1950-09-13,214.58545287874222
1950-09-14,215.01671667739834
1950-09-15,213.07644018835953
1950-09-18,214.15816670477156
