date,price
1987-01-02,99.39720224667347
1987-01-05,98.74698526684391
1987-01-06,98.86187531694655
1987-01-07,100.26140977892864
1987-01-08,99.93280500018689
1987-01-09,98.75676707805134
1987-01-12,97.92029609825383
1987-01-13,99.88163199863008
1987-01-14,99.52524159804341
1987-01-15,98.2653448946951
1987-01-16,97.9665641705528
1987-01-19,98.31604547279187
1987-01-20,98.65464985713642
1987-01-21,100.72547046653139
1987-01-22,100.54177689197503
1987-01-23,98.87448609152622
1987-01-26,100.55739801135668
1987-01-27,100.90361895813847
1987-01-28,101.26550341883996
1987-01-29,100.54008251817599
1987-01-30,99.42906809372836
1987-02-02,101.20143856979568
1987-02-03,99.55378920944536
1987-02-04,98.90469509962496
1987-02-05,97.692146549841
1987-02-06,99.28374022520815
1987-02-09,99.66423649874241
1987-02-10,98.91846055495681
1987-02-11,99.72545600326491
1987-02-12,101.91004582070508
1987-02-13,100.86474187823778
1987-02-16,99.90618728783403
1987-02-17,100.37480187025152
1987-02-18,100.67124285534483
1987-02-19,99.44904787255413
1987-02-20,98.78081321724646
1987-02-23,98.78754499100802
1987-02-24,99.75895108553841
1987-02-25,98.16775533915117
1987-02-26,98.92386368828274
1987-02-27,99.50580694336966
1987-03-02,101.81362070182244
1987-03-03,99.19171321200128
1987-03-04,98.8475402665687
1987-03-05,98.44722715957433
1987-03-06,100.15462876540448
1987-03-09,98.88995205819018
1987-03-10,98.31705689471593
1987-03-11,98.6317834083922
1987-03-12,99.34669742557513
1987-03-13,99.93127600199944
1987-03-16,98.54199467458253
1987-03-17,100.75700330068777
1987-03-18,100.01672977669116
1987-03-19,100.55395532058202
1987-03-20,101.68776534911188
1987-03-23,101.31917164041447
1987-03-24,101.9767819990587
1987-03-25,100.2928760686511
1987-03-26,100.18669505399845
1987-03-27,99.61367020326115
1987-03-30,97.92318010309202
1987-03-31,97.18846200528405
1987-04-01,96.07992232757057
1987-04-02,97.14744905697144
1987-04-03,96.2592597648387
1987-04-06,94.58423110958672
1987-04-07,94.37362605936312
1987-04-08,94.0135892609032
1987-04-09,96.86015581147268
1987-04-10,98.89560902551571
1987-04-13,99.11181394114233
1987-04-14,98.23470495767656
1987-04-15,100.8877565639674
1987-04-16,101.2400705722767
1987-04-17,99.26981544564023
1987-04-20,99.74762297974134
1987-04-21,97.79384629252698
1987-04-22,99.23341855374838
1987-04-23,99.72048188546144
1987-04-24,98.39457775860909
1987-04-27,97.69354504601037
1987-04-28,95.21280580769641
1987-04-29,97.15234715544068
1987-04-30,97.24533488749535
1987-05-01,98.00348230468633
1987-05-04,99.5140178775304
1987-05-05,99.02597149661761
1987-05-06,98.34811252757689
1987-05-07,97.7771840166755
1987-05-08,98.11473555213726
1987-05-11,97.12808887383923
1987-05-12,96.70498576966257
1987-05-13,97.00918104902394
1987-05-14,97.15661482213378
1987-05-15,96.48483258067085
1987-05-18,95.22409386369523
1987-05-19,94.56757011627477
1987-05-20,95.27991086125968
1987-05-21,96.79034467021216
1987-05-22,98.11117109405089
1987-05-25,97.77702930305426
1987-05-26,98.52823570055584
1987-05-27,98.98248099853329
1987-05-28,100.76692027182013
1987-05-29,99.83356548854348
1987-06-01,101.26821798249512
1987-06-02,101.75558069080759
1987-06-03,101.59745286011
1987-06-04,104.66962266530788
1987-06-05,107.0192848570977
1987-06-08,105.08185630968087
1987-06-09,105.27324921457912
1987-06-10,106.24169959206371
1987-06-11,107.7040911959352
1987-06-12,106.1925908727384
1987-06-15,106.78956083667192
1987-06-16,107.11316696502445
1987-06-17,106.15696045443548
1987-06-18,107.20444546955892
1987-06-19,106.56213915983895
1987-06-22,106.53763897870239
1987-06-23,105.32724389508475
1987-06-24,105.94008276177851
1987-06-25,106.60246590903397
1987-06-26,106.22524246477944
1987-06-29,105.16886805966901
1987-06-30,105.20054867094608
1987-07-01,105.55008471757729
1987-07-02,105.79807539627394
1987-07-03,105.50700448741796
1987-07-06,106.82390404073038
1987-07-07,106.41091122914959
1987-07-08,106.52149372917034
1987-07-09,108.56735665706121
1987-07-10,107.49588621828426
1987-07-13,107.56942138297943
1987-07-14,107.9712368369614
1987-07-15,107.01956630057563
1987-07-16,105.28316518559733
1987-07-17,104.08290625985765
1987-07-20,101.46408794360092
1987-07-21,101.4848929160927
1987-07-22,101.41190441376078
1987-07-23,102.29288520618825
1987-07-24,104.66217911706022
1987-07-27,104.90347052917335
1987-07-28,105.18010481052794
1987-07-29,105.82713615131287
1987-07-30,105.22286415818908
1987-07-31,103.33220438906197
1987-08-03,102.40797812640707
1987-08-04,102.61851621311521
1987-08-05,102.6097197341423
1987-08-06,102.67031266122095
1987-08-07,101.92861095329411
1987-08-10,102.0039522101479
1987-08-11,101.61485729206309
1987-08-12,101.43633892750874
1987-08-13,99.88964815090164
1987-08-14,98.8718979680216
1987-08-17,98.89060386683424
1987-08-18,100.71696694513778
1987-08-19,100.835853580843
1987-08-20,101.57084131773155
1987-08-21,103.91189225990843
1987-08-24,104.26922647696182
1987-08-25,103.90007004382349
1987-08-26,101.49193718414892
1987-08-27,101.08915080801025
1987-08-28,102.58665253462314
1987-08-31,101.37263046076892
1987-09-01,100.95080421613429
1987-09-02,100.7414641798078
1987-09-03,101.01949037448685
1987-09-04,99.76303429543684
1987-09-07,100.73310916879548
1987-09-08,101.44709185066421
1987-09-09,100.22165582708354
1987-09-10,96.85999353208796
1987-09-11,97.57245690187825
1987-09-14,97.74469769472714
1987-09-15,97.78708158473727
1987-09-16,95.6715545500132
1987-09-17,94.726258927834
1987-09-18,94.40650444687752
1987-09-21,94.66630437082466
1987-09-22,94.53756415861314
1987-09-23,95.61803357636877
1987-09-24,94.31328288793527
1987-09-25,92.92708884586213
1987-09-28,92.84718502929299
1987-09-29,94.19152089905054
1987-09-30,92.70589064743072
1987-10-01,90.78319292181607
1987-10-02,92.32338233547792
1987-10-05,91.18655552447171
1987-10-06,90.97604321270026
1987-10-07,92.16333994840673
1987-10-08,90.72159534297826
1987-10-09,90.50789335647366
1987-10-12,90.7241307391493
1987-10-13,90.22569768491168
1987-10-14,89.54885262185456
1987-10-15,88.50513349011902
